bonus_contribution,candidate_id,concurrent_risk_max_dd_pct,config_json,filter_preset,fixed_no_bonus_profit,fixed_with_bonus_profit,oos_fixed_no_bonus_profit,passes_consistency,passes_dd,passes_edge,passes_oos,passes_recommendation_gate,risk_net_profit_with_bonus,score,stable_fraction,stable_months,total_months,worst_month_pnl,cfg_activation_delay_minutes,cfg_bep_after_move,cfg_bep_after_tp1,cfg_bep_buffer,cfg_bep_trigger_distance,cfg_bonus_per_closed_lot,cfg_entry_count,cfg_entry_ladder,cfg_entry_sl_gap,cfg_final_target,cfg_initial_capital,cfg_lock_after_tp1,cfg_lock_after_tp2,cfg_lot_per_entry,cfg_lot_step,cfg_max_hold_minutes,cfg_minimum_lot,cfg_pending_expiry_minutes,cfg_per_entry_targets,cfg_profit_lock_mode,cfg_risk_per_signal,cfg_runner_after_tp3,cfg_runner_no_final_cap,cfg_runner_trail_from,cfg_scale_out_at_tp1,cfg_scale_out_at_tp2,cfg_shared_sl,cfg_sizing_mode,cfg_sl_multiplier,cfg_tp1_lock_delay_minutes,cfg_tp1_lock_fraction,cfg_tp2_lock_delay_minutes,cfg_tp2_lock_target,cfg_tp3_lock_target,cfg_trailing_close_after_stage,cfg_trailing_close_distance,cfg_trailing_close_min_step,cfg_trailing_open_distance,cfg_trend_runner_atr_multiplier,cfg_trend_runner_atr_period,cfg_trend_runner_ema_fast,cfg_trend_runner_ema_slow,cfg_trend_runner_enabled,cfg_trend_runner_override_max_hold,monthly_json,live_command
59.339999999963766,23428e35e5964d32,18.77300000000114,"{""activation_delay_minutes"": 3, ""bep_after_move"": 0.0, ""bep_after_tp1"": false, ""bep_buffer"": 0.0, ""bep_trigger_distance"": 1.0, ""bonus_per_closed_lot"": 3.0, ""entry_count"": 4, ""entry_ladder"": ""range_uniform"", ""entry_sl_gap"": 3.0, ""final_target"": ""TP3"", ""initial_capital"": 1000.0, ""lock_after_tp1"": true, ""lock_after_tp2"": true, ""lot_per_entry"": 0.5, ""lot_step"": 0.01, ""max_hold_minutes"": 90, ""minimum_lot"": 0.01, ""pending_expiry_minutes"": 900, ""per_entry_targets"": [], ""profit_lock_mode"": ""bep_plus_half_tp1"", ""risk_per_signal"": 0.05, ""runner_after_tp3"": false, ""runner_no_final_cap"": false, ""runner_trail_from"": ""TP3"", ""scale_out_at_tp1"": false, ""scale_out_at_tp2"": false, ""shared_sl"": false, ""sizing_mode"": ""risk"", ""sl_multiplier"": 1.45, ""tp1_lock_delay_minutes"": 3, ""tp1_lock_fraction"": 0.5, ""tp2_lock_delay_minutes"": 3, ""tp2_lock_target"": ""TP1"", ""tp3_lock_target"": ""TP2"", ""trailing_close_after_stage"": 0, ""trailing_close_distance"": 8.0, ""trailing_close_min_step"": 0.0, ""trailing_open_distance"": 1.0, ""trend_runner_atr_multiplier"": 3.0, ""trend_runner_atr_period"": 14, ""trend_runner_ema_fast"": 21, ""trend_runner_ema_slow"": 55, ""trend_runner_enabled"": false, ""trend_runner_override_max_hold"": true}",self_limit,1712.1159999999527,1771.4559999999165,1243.8919999999748,True,True,True,True,True,1506.2769999999255,1547.5012222221817,0.7222222222222222,13,18,-86.60050000000547,3,0.0,False,0.0,1.0,3.0,4,range_uniform,3.0,TP3,1000.0,True,True,0.5,0.01,90,0.01,900,[],bep_plus_half_tp1,0.05,False,False,TP3,False,False,False,risk,1.45,3,0.5,3,TP1,TP2,0,8.0,0.0,1.0,3.0,14,21,55,False,True,"[{""month"": ""2025-01"", ""signals"": 57, ""wins"": 8, ""losses"": 15, ""no_fills"": 26, ""open"": 0, ""pnl"": -24.116000000002714, ""trading_pnl"": -24.116000000002714, ""bonus"": 0.0, ""closed_lots"": 1.0800000000000005, ""equity_start"": 1000.0, ""equity_end"": 975.8839999999973, ""win_rate_pct"": 34.78260869565217, ""pnl_pct"": -2.4116000000002713}, {""month"": ""2025-02"", ""signals"": 42, ""wins"": 2, ""losses"": 15, ""no_fills"": 18, ""open"": 0, ""pnl"": -86.60050000000547, ""trading_pnl"": -86.60050000000547, ""bonus"": 0.0, ""closed_lots"": 0.7900000000000001, ""equity_start"": 975.8839999999973, ""equity_end"": 889.2834999999918, ""win_rate_pct"": 11.76470588235294, ""pnl_pct"": -8.874056752647416}, {""month"": ""2025-03"", ""signals"": 50, ""wins"": 16, ""losses"": 13, ""no_fills"": 14, ""open"": 0, ""pnl"": -12.75049999999328, ""trading_pnl"": -12.75049999999328, ""bonus"": 0.0, ""closed_lots"": 1.2100000000000006, ""equity_start"": 889.2834999999918, ""equity_end"": 876.5329999999985, ""win_rate_pct"": 55.172413793103445, ""pnl_pct"": -1.4337947347491995}, {""month"": ""2025-04"", ""signals"": 48, ""wins"": 20, ""losses"": 6, ""no_fills"": 14, ""open"": 0, ""pnl"": 206.58000000000447, ""trading_pnl"": 206.58000000000447, ""bonus"": 0.0, ""closed_lots"": 1.0300000000000005, ""equity_start"": 876.5329999999985, ""equity_end"": 1083.113000000003, ""win_rate_pct"": 76.92307692307693, ""pnl_pct"": 23.567851980473616}, {""month"": ""2025-05"", ""signals"": 55, ""wins"": 13, ""losses"": 10, ""no_fills"": 23, ""open"": 0, ""pnl"": 43.92450000000326, ""trading_pnl"": 43.92450000000326, ""bonus"": 0.0, ""closed_lots"": 1.0200000000000002, ""equity_start"": 1083.113000000003, ""equity_end"": 1127.0375000000063, ""win_rate_pct"": 56.52173913043478, ""pnl_pct"": 4.055394035525669}, {""month"": ""2025-06"", ""signals"": 57, ""wins"": 19, ""losses"": 11, ""no_fills"": 18, ""open"": 0, ""pnl"": -22.941000000001168, ""trading_pnl"": -22.941000000001168, ""bonus"": 0.0, ""closed_lots"": 1.2900000000000007, ""equity_start"": 1127.0375000000063, ""equity_end"": 1104.096500000005, ""win_rate_pct"": 63.33333333333333, ""pnl_pct"": -2.035513458957758}, {""month"": ""2025-07"", ""signals"": 55, ""wins"": 11, ""losses"": 15, ""no_fills"": 26, ""open"": 0, ""pnl"": -77.76550000000088, ""trading_pnl"": -77.76550000000088, ""bonus"": 0.0, ""closed_lots"": 0.9800000000000003, ""equity_start"": 1104.096500000005, ""equity_end"": 1026.3310000000042, ""win_rate_pct"": 42.30769230769231, ""pnl_pct"": -7.043360793191584}, {""month"": ""2025-08"", ""signals"": 52, ""wins"": 12, ""losses"": 11, ""no_fills"": 16, ""open"": 0, ""pnl"": 40.93899999999667, ""trading_pnl"": 40.93899999999667, ""bonus"": 0.0, ""closed_lots"": 1.1100000000000003, ""equity_start"": 1026.3310000000042, ""equity_end"": 1067.270000000001, ""win_rate_pct"": 52.17391304347826, ""pnl_pct"": 3.988869088042405}, {""month"": ""2025-09"", ""signals"": 45, ""wins"": 7, ""losses"": 11, ""no_fills"": 11, ""open"": 0, ""pnl"": 233.886, ""trading_pnl"": 233.886, ""bonus"": 0.0, ""closed_lots"": 1.0300000000000005, ""equity_start"": 1067.270000000001, ""equity_end"": 1301.1560000000009, ""win_rate_pct"": 38.88888888888889, ""pnl_pct"": 21.914417157795103}, {""month"": ""2025-10"", ""signals"": 51, ""wins"": 14, ""losses"": 6, ""no_fills"": 20, ""open"": 0, ""pnl"": 52.86649999999281, ""trading_pnl"": 52.86649999999281, ""bonus"": 0.0, ""closed_lots"": 1.0300000000000002, ""equity_start"": 1301.1560000000009, ""equity_end"": 1354.0224999999937, ""win_rate_pct"": 70.0, ""pnl_pct"": 4.063040865199313}, {""month"": ""2025-11"", ""signals"": 52, ""wins"": 16, ""losses"": 7, ""no_fills"": 12, ""open"": 0, ""pnl"": 46.97999999999365, ""trading_pnl"": 46.97999999999365, ""bonus"": 0.0, ""closed_lots"": 1.2400000000000007, ""equity_start"": 1354.0224999999937, ""equity_end"": 1401.0024999999873, ""win_rate_pct"": 69.56521739130434, ""pnl_pct"": 3.4696616932136557}, {""month"": ""2025-12"", ""signals"": 62, ""wins"": 21, ""losses"": 8, ""no_fills"": 18, ""open"": 0, ""pnl"": 67.22149999999056, ""trading_pnl"": 67.22149999999056, ""bonus"": 0.0, ""closed_lots"": 1.5400000000000007, ""equity_start"": 1401.0024999999873, ""equity_end"": 1468.2239999999779, ""win_rate_pct"": 72.41379310344827, ""pnl_pct"": 4.798099932012339}, {""month"": ""2026-01"", ""signals"": 45, ""wins"": 18, ""losses"": 7, ""no_fills"": 13, ""open"": 0, ""pnl"": 111.89499999999316, ""trading_pnl"": 111.89499999999316, ""bonus"": 0.0, ""closed_lots"": 1.1400000000000006, ""equity_start"": 1468.2239999999779, ""equity_end"": 1580.118999999971, ""win_rate_pct"": 72.0, ""pnl_pct"": 7.62111230983793}, {""month"": ""2026-02"", ""signals"": 53, ""wins"": 25, ""losses"": 3, ""no_fills"": 17, ""open"": 0, ""pnl"": 340.1334999999908, ""trading_pnl"": 340.1334999999908, ""bonus"": 0.0, ""closed_lots"": 1.2000000000000006, ""equity_start"": 1580.118999999971, ""equity_end"": 1920.2524999999619, ""win_rate_pct"": 89.28571428571429, ""pnl_pct"": 21.525815460734098}, {""month"": ""2026-03"", ""signals"": 64, ""wins"": 32, ""losses"": 0, ""no_fills"": 20, ""open"": 0, ""pnl"": 498.64999999999327, ""trading_pnl"": 498.64999999999327, ""bonus"": 0.0, ""closed_lots"": 1.3600000000000008, ""equity_start"": 1920.2524999999619, ""equity_end"": 2418.902499999955, ""win_rate_pct"": 100.0, ""pnl_pct"": 25.967939112174214}, {""month"": ""2026-04"", ""signals"": 55, ""wins"": 17, ""losses"": 2, ""no_fills"": 22, ""open"": 0, ""pnl"": 134.35150000000613, ""trading_pnl"": 134.35150000000613, ""bonus"": 0.0, ""closed_lots"": 0.9700000000000003, ""equity_start"": 2418.902499999955, ""equity_end"": 2552.153999999959, ""win_rate_pct"": 89.47368421052632, ""pnl_pct"": 5.554233789911277}, {""month"": ""2026-05"", ""signals"": 54, ""wins"": 21, ""losses"": 7, ""no_fills"": 15, ""open"": 0, ""pnl"": 117.0174999999881, ""trading_pnl"": 117.0174999999881, ""bonus"": 0.0, ""closed_lots"": 1.2200000000000006, ""equity_start"": 2547.8139999999607, ""equity_end"": 2670.2714999999494, ""win_rate_pct"": 75.0, ""pnl_pct"": 4.592858819363968}, {""month"": ""2026-06"", ""signals"": 26, ""wins"": 10, ""losses"": 4, ""no_fills"": 8, ""open"": 2, ""pnl"": 41.844500000003336, ""trading_pnl"": 41.844500000003336, ""bonus"": 0.0, ""closed_lots"": 0.5399999999999999, ""equity_start"": 2670.2714999999494, ""equity_end"": 2712.1159999999527, ""win_rate_pct"": 71.42857142857143, ""pnl_pct"": 1.5670503916925351}]","python tools/auto_explicit.py \
  --signals generated/live_provider_self_limit.txt \
  --positions-json positions.json \
  --watch-interval 5 \
  --mt5-symbol XAUUSD \
  --mt5-server-offset 3 \
  --mt5-history-bars 3000 \
  --initial-capital 1000.0 \
  --sizing-mode risk \
  --lot 0.5 \
  --risk 0.05 \
  --minimum-lot 0.01 \
  --lot-step 0.01 \
  --bonus-per-closed-lot 3.0 \
  --entries 4 \
  --entry-ladder range_uniform \
  --entry-sl-gap 3.0 \
  --activation-delay 3 \
  --pending-expiry 900 \
  --max-hold 90 \
  --sl-multiplier 1.45 \
  --final-target TP3 \
  --lock-after-tp1 true \
  --lock-after-tp2 true \
  --tp1-lock-delay-minutes 3 \
  --tp2-lock-delay-minutes 3 \
  --profit-lock-mode bep_plus_half_tp1 \
  --bep-trigger-distance 1.0 \
  --tp1-lock-fraction 0.5 \
  --tp2-lock-target TP1 \
  --runner-after-tp3 false \
  --tp3-lock-target TP2 \
  --trailing-open-distance 1.0 \
  --trailing-close-distance 8.0"
39.11999999998443,1c12c691874bfbd7,22.227650000001585,"{""activation_delay_minutes"": 0, ""bep_after_move"": 0.0, ""bep_after_tp1"": false, ""bep_buffer"": 0.0, ""bep_trigger_distance"": 4.0, ""bonus_per_closed_lot"": 3.0, ""entry_count"": 3, ""entry_ladder"": ""signal_range_3"", ""entry_sl_gap"": 1.0, ""final_target"": ""TP1"", ""initial_capital"": 1000.0, ""lock_after_tp1"": true, ""lock_after_tp2"": false, ""lot_per_entry"": 0.5, ""lot_step"": 0.01, ""max_hold_minutes"": 90, ""minimum_lot"": 0.01, ""pending_expiry_minutes"": 420, ""per_entry_targets"": [], ""profit_lock_mode"": ""bep_plus_half_tp1"", ""risk_per_signal"": 0.05, ""runner_after_tp3"": false, ""runner_no_final_cap"": false, ""runner_trail_from"": ""TP3"", ""scale_out_at_tp1"": false, ""scale_out_at_tp2"": false, ""shared_sl"": true, ""sizing_mode"": ""risk"", ""sl_multiplier"": 1.45, ""tp1_lock_delay_minutes"": 3, ""tp1_lock_fraction"": 0.5, ""tp2_lock_delay_minutes"": 0, ""tp2_lock_target"": ""TP2"", ""tp3_lock_target"": ""TP2"", ""trailing_close_after_stage"": 0, ""trailing_close_distance"": 2.0, ""trailing_close_min_step"": 0.0, ""trailing_open_distance"": 1.0, ""trend_runner_atr_multiplier"": 3.0, ""trend_runner_atr_period"": 14, ""trend_runner_ema_fast"": 21, ""trend_runner_ema_slow"": 55, ""trend_runner_enabled"": false, ""trend_runner_override_max_hold"": true}",self_limit,1513.3979999999833,1552.5179999999677,961.8005000000039,True,True,True,True,True,1625.6039999999452,1417.5374583333214,0.7777777777777778,14,18,-56.820999999995365,0,0.0,False,0.0,4.0,3.0,3,signal_range_3,1.0,TP1,1000.0,True,False,0.5,0.01,90,0.01,420,[],bep_plus_half_tp1,0.05,False,False,TP3,False,False,True,risk,1.45,3,0.5,0,TP2,TP2,0,2.0,0.0,1.0,3.0,14,21,55,False,True,"[{""month"": ""2025-01"", ""signals"": 57, ""wins"": 17, ""losses"": 10, ""no_fills"": 30, ""open"": 0, ""pnl"": -37.47250000000258, ""trading_pnl"": -37.47250000000258, ""bonus"": 0.0, ""closed_lots"": 0.6900000000000003, ""equity_start"": 1000.0, ""equity_end"": 962.5274999999974, ""win_rate_pct"": 62.96296296296296, ""pnl_pct"": -3.747250000000258}, {""month"": ""2025-02"", ""signals"": 42, ""wins"": 15, ""losses"": 7, ""no_fills"": 20, ""open"": 0, ""pnl"": -50.92300000000387, ""trading_pnl"": -50.92300000000387, ""bonus"": 0.0, ""closed_lots"": 0.5100000000000002, ""equity_start"": 962.5274999999974, ""equity_end"": 911.6044999999935, ""win_rate_pct"": 68.18181818181817, ""pnl_pct"": -5.290550140126282}, {""month"": ""2025-03"", ""signals"": 50, ""wins"": 24, ""losses"": 9, ""no_fills"": 17, ""open"": 0, ""pnl"": 13.980000000000473, ""trading_pnl"": 13.980000000000473, ""bonus"": 0.0, ""closed_lots"": 0.8000000000000005, ""equity_start"": 911.6044999999935, ""equity_end"": 925.584499999994, ""win_rate_pct"": 72.72727272727273, ""pnl_pct"": 1.5335597838756359}, {""month"": ""2025-04"", ""signals"": 48, ""wins"": 26, ""losses"": 2, ""no_fills"": 19, ""open"": 0, ""pnl"": 120.4765000000034, ""trading_pnl"": 120.4765000000034, ""bonus"": 0.0, ""closed_lots"": 0.6800000000000004, ""equity_start"": 925.584499999994, ""equity_end"": 1046.0609999999974, ""win_rate_pct"": 92.85714285714286, ""pnl_pct"": 13.01626161630885}, {""month"": ""2025-05"", ""signals"": 55, ""wins"": 23, ""losses"": 4, ""no_fills"": 27, ""open"": 0, ""pnl"": 30.65500000000702, ""trading_pnl"": 30.65500000000702, ""bonus"": 0.0, ""closed_lots"": 0.6800000000000004, ""equity_start"": 1046.0609999999974, ""equity_end"": 1076.7160000000044, ""win_rate_pct"": 85.18518518518519, ""pnl_pct"": 2.930517436364332}, {""month"": ""2025-06"", ""signals"": 57, ""wins"": 24, ""losses"": 11, ""no_fills"": 22, ""open"": 0, ""pnl"": -56.820999999995365, ""trading_pnl"": -56.820999999995365, ""bonus"": 0.0, ""closed_lots"": 0.8700000000000006, ""equity_start"": 1076.7160000000044, ""equity_end"": 1019.8950000000091, ""win_rate_pct"": 68.57142857142857, ""pnl_pct"": -5.277250454158304}, {""month"": ""2025-07"", ""signals"": 55, ""wins"": 18, ""losses"": 7, ""no_fills"": 30, ""open"": 0, ""pnl"": -1.9295000000024634, ""trading_pnl"": -1.9295000000024634, ""bonus"": 0.0, ""closed_lots"": 0.6200000000000003, ""equity_start"": 1019.8950000000091, ""equity_end"": 1017.9655000000066, ""win_rate_pct"": 72.0, ""pnl_pct"": -0.18918614171090614}, {""month"": ""2025-08"", ""signals"": 52, ""wins"": 23, ""losses"": 8, ""no_fills"": 21, ""open"": 0, ""pnl"": 78.29949999999553, ""trading_pnl"": 78.29949999999553, ""bonus"": 0.0, ""closed_lots"": 0.7000000000000004, ""equity_start"": 1017.9655000000066, ""equity_end"": 1096.2650000000021, ""win_rate_pct"": 74.19354838709677, ""pnl_pct"": 7.6917636206723135}, {""month"": ""2025-09"", ""signals"": 45, ""wins"": 20, ""losses"": 9, ""no_fills"": 15, ""open"": 0, ""pnl"": 140.71799999999666, ""trading_pnl"": 140.71799999999666, ""bonus"": 0.0, ""closed_lots"": 0.7200000000000004, ""equity_start"": 1096.2650000000021, ""equity_end"": 1236.9829999999988, ""win_rate_pct"": 68.96551724137932, ""pnl_pct"": 12.836129950331024}, {""month"": ""2025-10"", ""signals"": 51, ""wins"": 21, ""losses"": 6, ""no_fills"": 23, ""open"": 0, ""pnl"": 68.89649999999756, ""trading_pnl"": 68.89649999999756, ""bonus"": 0.0, ""closed_lots"": 0.7100000000000004, ""equity_start"": 1236.9829999999988, ""equity_end"": 1305.8794999999964, ""win_rate_pct"": 77.77777777777779, ""pnl_pct"": 5.569720844991211}, {""month"": ""2025-11"", ""signals"": 52, ""wins"": 28, ""losses"": 3, ""no_fills"": 20, ""open"": 0, ""pnl"": 85.33999999999332, ""trading_pnl"": 85.33999999999332, ""bonus"": 0.0, ""closed_lots"": 0.7400000000000004, ""equity_start"": 1305.8794999999964, ""equity_end"": 1391.2194999999897, ""win_rate_pct"": 90.32258064516128, ""pnl_pct"": 6.535059322088567}, {""month"": ""2025-12"", ""signals"": 62, ""wins"": 36, ""losses"": 3, ""no_fills"": 23, ""open"": 0, ""pnl"": 160.3779999999897, ""trading_pnl"": 160.3779999999897, ""bonus"": 0.0, ""closed_lots"": 0.9500000000000005, ""equity_start"": 1391.2194999999897, ""equity_end"": 1551.5974999999794, ""win_rate_pct"": 92.3076923076923, ""pnl_pct"": 11.527871770054322}, {""month"": ""2026-01"", ""signals"": 45, ""wins"": 25, ""losses"": 4, ""no_fills"": 16, ""open"": 0, ""pnl"": 102.05049999999483, ""trading_pnl"": 102.05049999999483, ""bonus"": 0.0, ""closed_lots"": 0.7300000000000003, ""equity_start"": 1551.5974999999794, ""equity_end"": 1653.6479999999742, ""win_rate_pct"": 86.20689655172413, ""pnl_pct"": 6.577124544219502}, {""month"": ""2026-02"", ""signals"": 53, ""wins"": 23, ""losses"": 3, ""no_fills"": 24, ""open"": 0, ""pnl"": 246.67000000000462, ""trading_pnl"": 246.67000000000462, ""bonus"": 0.0, ""closed_lots"": 0.7000000000000003, ""equity_start"": 1653.6479999999742, ""equity_end"": 1900.3179999999788, ""win_rate_pct"": 88.46153846153845, ""pnl_pct"": 14.916717463451015}, {""month"": ""2026-03"", ""signals"": 64, ""wins"": 36, ""losses"": 4, ""no_fills"": 22, ""open"": 0, ""pnl"": 266.5525000000034, ""trading_pnl"": 266.5525000000034, ""bonus"": 0.0, ""closed_lots"": 0.9800000000000005, ""equity_start"": 1900.3179999999788, ""equity_end"": 2166.8704999999823, ""win_rate_pct"": 90.0, ""pnl_pct"": 14.026731315495953}, {""month"": ""2026-04"", ""signals"": 55, ""wins"": 29, ""losses"": 2, ""no_fills"": 23, ""open"": 0, ""pnl"": 164.882999999998, ""trading_pnl"": 164.882999999998, ""bonus"": 0.0, ""closed_lots"": 0.7600000000000005, ""equity_start"": 2166.8704999999823, ""equity_end"": 2331.7534999999802, ""win_rate_pct"": 93.54838709677419, ""pnl_pct"": 7.609268758792892}, {""month"": ""2026-05"", ""signals"": 54, ""wins"": 26, ""losses"": 7, ""no_fills"": 21, ""open"": 0, ""pnl"": 100.98049999999603, ""trading_pnl"": 100.98049999999603, ""bonus"": 0.0, ""closed_lots"": 0.8100000000000004, ""equity_start"": 2331.7534999999802, ""equity_end"": 2432.7339999999763, ""win_rate_pct"": 78.78787878787878, ""pnl_pct"": 4.330667885777673}, {""month"": ""2026-06"", ""signals"": 26, ""wins"": 13, ""losses"": 2, ""no_fills"": 10, ""open"": 1, ""pnl"": 80.66400000000704, ""trading_pnl"": 80.66400000000704, ""bonus"": 0.0, ""closed_lots"": 0.39, ""equity_start"": 2432.7339999999763, ""equity_end"": 2513.3979999999833, ""win_rate_pct"": 86.66666666666667, ""pnl_pct"": 3.315775584178452}]","python tools/auto_explicit.py \
  --signals generated/live_provider_self_limit.txt \
  --positions-json positions.json \
  --watch-interval 5 \
  --mt5-symbol XAUUSD \
  --mt5-server-offset 3 \
  --mt5-history-bars 3000 \
  --initial-capital 1000.0 \
  --sizing-mode risk \
  --lot 0.5 \
  --risk 0.05 \
  --minimum-lot 0.01 \
  --lot-step 0.01 \
  --bonus-per-closed-lot 3.0 \
  --entries 3 \
  --entry-ladder signal_range_3 \
  --entry-sl-gap 1.0 \
  --activation-delay 0 \
  --pending-expiry 420 \
  --max-hold 90 \
  --sl-multiplier 1.45 \
  --final-target TP1 \
  --lock-after-tp1 true \
  --lock-after-tp2 false \
  --tp1-lock-delay-minutes 3 \
  --tp2-lock-delay-minutes 0 \
  --profit-lock-mode bep_plus_half_tp1 \
  --bep-trigger-distance 4.0 \
  --tp1-lock-fraction 0.5 \
  --tp2-lock-target TP2 \
  --runner-after-tp3 false \
  --tp3-lock-target TP2 \
  --trailing-open-distance 1.0 \
  --trailing-close-distance 2.0"
