<DATE>	<TIME>	<TIME_MSC>	<BID>	<ASK>	<LAST>	<VOLUME>	<VOLUME_REAL>	<FLAGS>	<SPREAD>
2026.05.29	22:53:06.571	1780095186571	4547.15	4547.43		0	0	134	28
2026.05.29	22:53:06.573	1780095186573	4547.20	4547.47		0	0	134	27
2026.05.29	22:53:06.616	1780095186616	4547.09	4547.37		0	0	134	28
2026.05.29	22:53:06.833	1780095186833	4547.01	4547.29		0	0	134	28
2026.05.29	22:53:06.942	1780095186942	4547.02	4547.30		0	0	134	28
2026.05.29	22:53:07.162	1780095187162	4547.03	4547.31		0	0	134	28
2026.05.29	22:53:07.600	1780095187600	4547.04	4547.32		0	0	134	28
2026.05.29	22:53:07.708	1780095187708	4547.05	4547.33		0	0	134	28
2026.05.29	22:53:08.037	1780095188037	4547.04	4547.32		0	0	134	28
2026.05.29	22:53:08.364	1780095188364	4547.05	4547.33		0	0	134	28
2026.05.29	22:53:08.789	1780095188789	4547.10	4547.38		0	0	134	28
2026.05.29	22:53:08.804	1780095188804	4547.15	4547.43		0	0	134	28
2026.05.29	22:53:08.912	1780095188912	4547.17	4547.45		0	0	134	28
2026.05.29	22:53:09.021	1780095189021	4547.16	4547.42		0	0	134	26
2026.05.29	22:53:09.129	1780095189129	4547.09	4547.37		0	0	134	28
2026.05.29	22:53:09.143	1780095189143	4546.89	4547.17		0	0	134	28
2026.05.29	22:53:09.144	1780095189144	4546.87	4547.15		0	0	134	28
2026.05.29	22:53:09.146	1780095189146	4546.88	4547.16		0	0	134	28
2026.05.29	22:53:09.147	1780095189147	4546.85	4547.13		0	0	134	28
2026.05.29	22:53:09.148	1780095189148	4546.84	4547.12		0	0	134	28
2026.05.29	22:53:09.165	1780095189165	4546.83	4547.11		0	0	134	28
2026.05.29	22:53:09.179	1780095189179	4546.81	4547.09		0	0	134	28
2026.05.29	22:53:09.180	1780095189180	4546.79	4547.07		0	0	134	28
2026.05.29	22:53:09.193	1780095189193	4546.78	4547.06		0	0	134	28
2026.05.29	22:53:09.196	1780095189196	4546.77	4547.05		0	0	134	28
2026.05.29	22:53:09.197	1780095189197	4546.75	4547.03		0	0	134	28
2026.05.29	22:53:09.198	1780095189198	4546.78	4547.06		0	0	134	28
2026.05.29	22:53:09.201	1780095189201	4546.77	4547.05		0	0	134	28
2026.05.29	22:53:09.205	1780095189205	4546.80	4547.07		0	0	134	27
2026.05.29	22:53:09.206	1780095189206	4546.78	4547.06		0	0	134	28
2026.05.29	22:53:09.207	1780095189207	4546.79	4547.07		0	0	134	28
2026.05.29	22:53:09.239	1780095189239	4546.84	4547.12		0	0	134	28
2026.05.29	22:53:09.279	1780095189279	4546.75	4547.03		0	0	134	28
2026.05.29	22:53:09.286	1780095189286	4546.81	4547.09		0	0	134	28
2026.05.29	22:53:09.288	1780095189288	4546.82	4547.08		0	0	134	26
2026.05.29	22:53:09.289	1780095189289	4546.82	4547.10		0	0	4	28
2026.05.29	22:53:09.290	1780095189290	4546.84	4547.12		0	0	134	28
2026.05.29	22:53:09.291	1780095189291	4546.85	4547.13		0	0	134	28
2026.05.29	22:53:09.291	1780095189291	4546.81	4547.09		0	0	134	28
2026.05.29	22:53:09.295	1780095189295	4546.79	4547.07		0	0	134	28
2026.05.29	22:53:09.298	1780095189298	4546.81	4547.09		0	0	134	28
2026.05.29	22:53:09.309	1780095189309	4546.82	4547.09		0	0	130	27
2026.05.29	22:53:09.311	1780095189311	4546.83	4547.11		0	0	134	28
2026.05.29	22:53:09.333	1780095189333	4546.84	4547.12		0	0	134	28
2026.05.29	22:53:09.348	1780095189348	4546.82	4547.10		0	0	134	28
2026.05.29	22:53:09.677	1780095189677	4546.77	4547.04		0	0	134	27
2026.05.29	22:53:10.162	1780095190162	4547.05	4547.30		0	0	134	25
2026.05.29	22:53:10.163	1780095190163	4547.16	4547.44		0	0	134	28
2026.05.29	22:53:10.164	1780095190164	4547.07	4547.35		0	0	134	28
2026.05.29	22:53:10.164	1780095190164	4547.14	4547.42		0	0	134	28
2026.05.29	22:53:10.165	1780095190165	4547.07	4547.35		0	0	134	28
2026.05.29	22:53:10.166	1780095190166	4546.98	4547.26		0	0	134	28
2026.05.29	22:53:10.167	1780095190167	4547.03	4547.31		0	0	134	28
2026.05.29	22:53:10.168	1780095190168	4547.07	4547.35		0	0	134	28
2026.05.29	22:53:10.170	1780095190170	4547.08	4547.35		0	0	130	27
2026.05.29	22:53:10.172	1780095190172	4547.16	4547.42		0	0	134	26
2026.05.29	22:53:10.184	1780095190184	4547.15	4547.43		0	0	134	28
2026.05.29	22:53:10.185	1780095190185	4547.11	4547.39		0	0	134	28
2026.05.29	22:53:10.185	1780095190185	4547.10	4547.38		0	0	134	28
2026.05.29	22:53:10.186	1780095190186	4547.14	4547.44		0	0	134	30
2026.05.29	22:53:10.186	1780095190186	4547.13	4547.42		0	0	134	29
2026.05.29	22:53:10.188	1780095190188	4547.12	4547.40		0	0	134	28
2026.05.29	22:53:10.190	1780095190190	4547.13	4547.41		0	0	134	28
2026.05.29	22:53:10.207	1780095190207	4547.09	4547.37		0	0	134	28
2026.05.29	22:53:10.216	1780095190216	4547.04	4547.32		0	0	134	28
2026.05.29	22:53:10.227	1780095190227	4547.15	4547.43		0	0	134	28
2026.05.29	22:53:10.335	1780095190335	4547.12	4547.40		0	0	134	28
2026.05.29	22:53:10.410	1780095190410	4547.01	4547.29		0	0	134	28
2026.05.29	22:53:10.416	1780095190416	4546.97	4547.25		0	0	134	28
2026.05.29	22:53:10.418	1780095190418	4546.98	4547.26		0	0	134	28
2026.05.29	22:53:10.421	1780095190421	4547.00	4547.28		0	0	134	28
2026.05.29	22:53:10.422	1780095190422	4547.01	4547.29		0	0	134	28
2026.05.29	22:53:10.439	1780095190439	4547.03	4547.29		0	0	130	26
2026.05.29	22:53:10.444	1780095190444	4546.98	4547.26		0	0	134	28
2026.05.29	22:53:10.557	1780095190557	4546.97	4547.25		0	0	134	28
2026.05.29	22:53:10.558	1780095190558	4546.95	4547.23		0	0	134	28
2026.05.29	22:53:10.561	1780095190561	4546.92	4547.20		0	0	134	28
2026.05.29	22:53:10.562	1780095190562	4546.91	4547.19		0	0	134	28
2026.05.29	22:53:10.562	1780095190562	4546.86	4547.14		0	0	134	28
2026.05.29	22:53:10.563	1780095190563	4546.89	4547.17		0	0	134	28
2026.05.29	22:53:10.563	1780095190563	4546.90	4547.18		0	0	134	28
2026.05.29	22:53:10.565	1780095190565	4546.92	4547.20		0	0	134	28
2026.05.29	22:53:10.567	1780095190567	4546.91	4547.19		0	0	134	28
2026.05.29	22:53:10.569	1780095190569	4546.88	4547.16		0	0	134	28
2026.05.29	22:53:10.574	1780095190574	4546.94	4547.20		0	0	134	26
2026.05.29	22:53:10.666	1780095190666	4546.89	4547.17		0	0	134	28
2026.05.29	22:53:10.773	1780095190773	4546.94	4547.22		0	0	134	28
2026.05.29	22:53:10.991	1780095190991	4546.92	4547.18		0	0	134	26
2026.05.29	22:53:11.099	1780095191099	4546.89	4547.17		0	0	134	28
2026.05.29	22:53:11.316	1780095191316	4546.87	4547.15		0	0	134	28
2026.05.29	22:53:11.426	1780095191426	4546.90	4547.18		0	0	134	28
2026.05.29	22:53:11.536	1780095191536	4547.01	4547.29		0	0	134	28
2026.05.29	22:53:11.646	1780095191646	4546.97	4547.25		0	0	134	28
2026.05.29	22:53:11.972	1780095191972	4546.99	4547.24		0	0	134	25
2026.05.29	22:53:12.193	1780095192193	4546.97	4547.25		0	0	134	28
2026.05.29	22:53:12.305	1780095192305	4547.13	4547.41		0	0	134	28
2026.05.29	22:53:12.414	1780095192414	4547.19	4547.47		0	0	134	28
2026.05.29	22:53:12.959	1780095192959	4547.18	4547.46		0	0	134	28
2026.05.29	22:53:13.288	1780095193288	4547.17	4547.42		0	0	134	25
2026.05.29	22:53:13.504	1780095193504	4547.17	4547.45		0	0	4	28
2026.05.29	22:53:13.612	1780095193612	4547.11	4547.39		0	0	134	28
2026.05.29	22:53:13.722	1780095193722	4547.09	4547.37		0	0	134	28
2026.05.29	22:53:13.940	1780095193940	4547.06	4547.34		0	0	134	28
2026.05.29	22:53:14.270	1780095194270	4547.02	4547.28		0	0	134	26
2026.05.29	22:53:14.598	1780095194598	4547.05	4547.33		0	0	134	28
2026.05.29	22:53:14.817	1780095194817	4547.03	4547.31		0	0	134	28
2026.05.29	22:53:15.034	1780095195034	4547.15	4547.43		0	0	134	28
2026.05.29	22:53:15.147	1780095195147	4547.34	4547.62		0	0	134	28
2026.05.29	22:53:15.213	1780095195213	4547.27	4547.55		0	0	134	28
2026.05.29	22:53:15.215	1780095195215	4547.26	4547.54		0	0	134	28
2026.05.29	22:53:15.256	1780095195256	4547.25	4547.53		0	0	134	28
2026.05.29	22:53:15.580	1780095195580	4547.23	4547.51		0	0	134	28
2026.05.29	22:53:15.689	1780095195689	4547.21	4547.49		0	0	134	28
2026.05.29	22:53:15.800	1780095195800	4547.09	4547.37		0	0	134	28
2026.05.29	22:53:15.909	1780095195909	4547.10	4547.38		0	0	134	28
2026.05.29	22:53:16.130	1780095196130	4547.12	4547.40		0	0	134	28
2026.05.29	22:53:16.239	1780095196239	4547.15	4547.43		0	0	134	28
2026.05.29	22:53:16.455	1780095196455	4547.10	4547.38		0	0	134	28
2026.05.29	22:53:16.892	1780095196892	4547.11	4547.39		0	0	134	28
2026.05.29	22:53:17.219	1780095197219	4546.99	4547.27		0	0	134	28
2026.05.29	22:53:17.222	1780095197222	4546.97	4547.25		0	0	134	28
2026.05.29	22:53:17.223	1780095197223	4547.01	4547.29		0	0	134	28
2026.05.29	22:53:17.331	1780095197331	4546.84	4547.12		0	0	134	28
2026.05.29	22:53:17.422	1780095197422	4546.68	4546.96		0	0	134	28
2026.05.29	22:53:17.423	1780095197423	4546.67	4546.95		0	0	134	28
2026.05.29	22:53:17.429	1780095197429	4546.66	4546.94		0	0	134	28
2026.05.29	22:53:17.429	1780095197429	4546.64	4546.92		0	0	134	28
2026.05.29	22:53:17.430	1780095197430	4546.62	4546.90		0	0	134	28
2026.05.29	22:53:17.431	1780095197431	4546.61	4546.89		0	0	134	28
2026.05.29	22:53:17.440	1780095197440	4546.76	4547.04		0	0	134	28
2026.05.29	22:53:17.494	1780095197494	4546.82	4547.10		0	0	134	28
2026.05.29	22:53:17.498	1780095197498	4546.81	4547.09		0	0	134	28
2026.05.29	22:53:17.500	1780095197500	4546.84	4547.12		0	0	134	28
2026.05.29	22:53:17.506	1780095197506	4546.85	4547.11		0	0	134	26
2026.05.29	22:53:17.518	1780095197518	4546.83	4547.11		0	0	130	28
2026.05.29	22:53:17.518	1780095197518	4546.82	4547.10		0	0	134	28
2026.05.29	22:53:17.542	1780095197542	4546.81	4547.09		0	0	134	28
2026.05.29	22:53:17.543	1780095197543	4546.81	4547.08		0	0	4	27
2026.05.29	22:53:17.544	1780095197544	4546.78	4547.06		0	0	134	28
2026.05.29	22:53:17.549	1780095197549	4546.80	4547.08		0	0	134	28
2026.05.29	22:53:17.658	1780095197658	4546.81	4547.09		0	0	134	28
2026.05.29	22:53:17.767	1780095197767	4546.98	4547.26		0	0	134	28
2026.05.29	22:53:17.877	1780095197877	4546.97	4547.25		0	0	134	28
2026.05.29	22:53:17.985	1780095197985	4546.95	4547.23		0	0	134	28
2026.05.29	22:53:18.203	1780095198203	4546.92	4547.20		0	0	134	28
2026.05.29	22:53:18.314	1780095198314	4546.91	4547.19		0	0	134	28
2026.05.29	22:53:18.533	1780095198533	4546.88	4547.16		0	0	134	28
2026.05.29	22:53:19.188	1780095199188	4546.87	4547.15		0	0	134	28
2026.05.29	22:53:19.297	1780095199297	4546.86	4547.14		0	0	134	28
2026.05.29	22:53:19.407	1780095199407	4546.88	4547.16		0	0	134	28
2026.05.29	22:53:19.846	1780095199846	4546.89	4547.16		0	0	130	27
2026.05.29	22:53:19.954	1780095199954	4546.87	4547.15		0	0	134	28
2026.05.29	22:53:20.173	1780095200173	4546.77	4547.06		0	0	134	29
2026.05.29	22:53:20.218	1780095200218	4546.71	4547.00		0	0	134	29
2026.05.29	22:53:20.283	1780095200283	4546.65	4546.93		0	0	134	28
2026.05.29	22:53:20.393	1780095200393	4546.66	4546.94		0	0	134	28
2026.05.29	22:53:20.609	1780095200609	4546.62	4546.90		0	0	134	28
2026.05.29	22:53:20.828	1780095200828	4546.61	4546.89		0	0	134	28
2026.05.29	22:53:21.156	1780095201156	4546.52	4546.80		0	0	134	28
2026.05.29	22:53:21.376	1780095201376	4546.44	4546.72		0	0	134	28
2026.05.29	22:53:21.485	1780095201485	4546.47	4546.75		0	0	134	28
2026.05.29	22:53:21.578	1780095201578	4546.70	4546.98		0	0	134	28
2026.05.29	22:53:21.596	1780095201596	4546.77	4547.05		0	0	134	28
2026.05.29	22:53:21.706	1780095201706	4546.78	4547.06		0	0	134	28
2026.05.29	22:53:21.995	1780095201995	4546.72	4547.00		0	0	134	28
2026.05.29	22:53:21.996	1780095201996	4546.70	4546.98		0	0	134	28
2026.05.29	22:53:21.999	1780095201999	4546.69	4546.96		0	0	134	27
2026.05.29	22:53:22.001	1780095202001	4546.67	4546.95		0	0	134	28
2026.05.29	22:53:22.030	1780095202030	4546.73	4547.01		0	0	134	28
2026.05.29	22:53:22.193	1780095202193	4546.77	4547.04		0	0	134	27
2026.05.29	22:53:22.198	1780095202198	4546.78	4547.06		0	0	134	28
2026.05.29	22:53:22.201	1780095202201	4546.75	4547.03		0	0	134	28
2026.05.29	22:53:22.237	1780095202237	4546.74	4547.02		0	0	134	28
2026.05.29	22:53:22.249	1780095202249	4546.73	4547.01		0	0	134	28
2026.05.29	22:53:22.360	1780095202360	4546.71	4546.99		0	0	134	28
2026.05.29	22:53:22.577	1780095202577	4546.73	4547.01		0	0	134	28
2026.05.29	22:53:23.124	1780095203124	4546.70	4546.98		0	0	134	28
2026.05.29	22:53:23.454	1780095203454	4546.61	4546.87		0	0	134	26
2026.05.29	22:53:23.780	1780095203780	4546.57	4546.83		0	0	134	26
2026.05.29	22:53:23.893	1780095203893	4546.50	4546.78		0	0	134	28
2026.05.29	22:53:24.109	1780095204109	4546.46	4546.74		0	0	134	28
2026.05.29	22:53:24.327	1780095204327	4546.44	4546.71		0	0	134	27
2026.05.29	22:53:24.657	1780095204657	4546.45	4546.73		0	0	134	28
2026.05.29	22:53:24.983	1780095204983	4546.41	4546.69		0	0	134	28
2026.05.29	22:53:25.421	1780095205421	4546.46	4546.74		0	0	134	28
2026.05.29	22:53:25.529	1780095205529	4546.47	4546.75		0	0	134	28
2026.05.29	22:53:25.641	1780095205641	4546.53	4546.81		0	0	134	28
2026.05.29	22:53:25.968	1780095205968	4546.52	4546.80		0	0	134	28
2026.05.29	22:53:26.076	1780095206076	4546.50	4546.78		0	0	134	28
2026.05.29	22:53:26.296	1780095206296	4546.48	4546.76		0	0	134	28
2026.05.29	22:53:26.405	1780095206405	4546.46	4546.74		0	0	134	28
2026.05.29	22:53:26.951	1780095206951	4546.50	4546.78		0	0	134	28
2026.05.29	22:53:27.060	1780095207060	4546.47	4546.75		0	0	134	28
2026.05.29	22:53:27.169	1780095207169	4546.49	4546.77		0	0	134	28
2026.05.29	22:53:27.280	1780095207280	4546.48	4546.75		0	0	134	27
2026.05.29	22:53:27.389	1780095207389	4546.48	4546.76		0	0	4	28
2026.05.29	22:53:27.497	1780095207497	4546.46	4546.74		0	0	134	28
2026.05.29	22:53:27.716	1780095207716	4546.49	4546.77		0	0	134	28
2026.05.29	22:53:27.934	1780095207934	4546.56	4546.84		0	0	134	28
2026.05.29	22:53:28.485	1780095208485	4546.54	4546.82		0	0	134	28
2026.05.29	22:53:28.593	1780095208593	4546.53	4546.81		0	0	134	28
2026.05.29	22:53:28.812	1780095208812	4546.56	4546.84		0	0	134	28
2026.05.29	22:53:28.922	1780095208922	4546.54	4546.80		0	0	134	26
2026.05.29	22:53:29.030	1780095209030	4546.50	4546.78		0	0	134	28
2026.05.29	22:53:29.357	1780095209357	4546.51	4546.79		0	0	134	28
2026.05.29	22:53:29.574	1780095209574	4546.78	4547.06		0	0	134	28
2026.05.29	22:53:29.683	1780095209683	4546.77	4547.05		0	0	134	28
2026.05.29	22:53:29.794	1780095209794	4546.76	4547.03		0	0	134	27
2026.05.29	22:53:30.012	1780095210012	4546.74	4547.02		0	0	134	28
2026.05.29	22:53:30.122	1780095210122	4546.71	4546.99		0	0	134	28
2026.05.29	22:53:30.183	1780095210183	4546.93	4547.21		0	0	134	28
2026.05.29	22:53:30.186	1780095210186	4546.94	4547.22		0	0	134	28
2026.05.29	22:53:30.201	1780095210201	4546.96	4547.24		0	0	134	28
2026.05.29	22:53:30.221	1780095210221	4546.95	4547.23		0	0	134	28
2026.05.29	22:53:30.221	1780095210221	4546.96	4547.24		0	0	134	28
2026.05.29	22:53:30.235	1780095210235	4546.86	4547.14		0	0	134	28
2026.05.29	22:53:30.558	1780095210558	4546.97	4547.25		0	0	134	28
2026.05.29	22:53:30.668	1780095210668	4546.99	4547.27		0	0	134	28
2026.05.29	22:53:30.886	1780095210886	4547.02	4547.30		0	0	134	28
2026.05.29	22:53:30.996	1780095210996	4547.01	4547.29		0	0	134	28
2026.05.29	22:53:31.105	1780095211105	4546.90	4547.18		0	0	134	28
2026.05.29	22:53:31.323	1780095211323	4546.82	4547.10		0	0	134	28
2026.05.29	22:53:31.436	1780095211436	4546.81	4547.09		0	0	134	28
2026.05.29	22:53:31.541	1780095211541	4546.89	4547.17		0	0	134	28
2026.05.29	22:53:31.764	1780095211764	4546.82	4547.10		0	0	134	28
