<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.03	01:00:00	2327.43	2329.14	2327.32	2328.74	0.0	0.0	31
2024.06.03	01:01:00	2328.66	2329.1	2328.3	2328.91	0.0	0.0	31
2024.06.03	01:02:00	2328.91	2329.32	2328.84	2329.05	0.0	0.0	31
2024.06.03	01:03:00	2329.07	2329.3	2328.71	2329.0	0.0	0.0	31
2024.06.03	01:04:00	2329.0	2329.08	2328.6	2328.6	0.0	0.0	31
2024.06.03	01:05:00	2328.56	2328.56	2327.76	2328.36	0.0	0.0	31
2024.06.03	01:06:00	2328.43	2328.66	2327.52	2328.32	0.0	0.0	31
2024.06.03	01:07:00	2328.18	2328.28	2326.72	2326.92	0.0	0.0	31
2024.06.03	01:08:00	2326.9	2327.58	2326.9	2327.58	0.0	0.0	31
2024.06.03	01:09:00	2327.5	2327.64	2326.48	2326.91	0.0	0.0	31
2024.06.03	01:10:00	2327.0	2327.0	2324.86	2325.6	0.0	0.0	31
2024.06.03	01:11:00	2325.7	2325.86	2325.04	2325.68	0.0	0.0	31
2024.06.03	01:12:00	2325.52	2325.52	2324.1	2324.54	0.0	0.0	31
2024.06.03	01:13:00	2324.54	2325.04	2324.54	2325.04	0.0	0.0	31
2024.06.03	01:14:00	2325.04	2325.09	2324.91	2325.05	0.0	0.0	31
2024.06.03	01:15:00	2325.0	2325.58	2325.0	2325.58	0.0	0.0	31
2024.06.03	01:16:00	2325.55	2326.1	2325.5	2325.89	0.0	0.0	31
2024.06.03	01:17:00	2325.98	2326.5	2325.98	2326.2	0.0	0.0	31
2024.06.03	01:18:00	2326.24	2326.24	2325.78	2325.89	0.0	0.0	31
2024.06.03	01:19:00	2325.8	2326.09	2325.64	2325.84	0.0	0.0	31
2024.06.03	01:20:00	2325.82	2325.82	2325.36	2325.36	0.0	0.0	31
2024.06.03	01:21:00	2325.3	2325.4	2325.2	2325.24	0.0	0.0	31
2024.06.03	01:22:00	2325.24	2325.34	2324.82	2324.82	0.0	0.0	31
2024.06.03	01:23:00	2324.8	2325.2	2324.41	2325.02	0.0	0.0	31
2024.06.03	01:24:00	2325.04	2325.42	2325.0	2325.11	0.0	0.0	31
2024.06.03	01:25:00	2325.11	2325.11	2324.11	2324.11	0.0	0.0	31
2024.06.03	01:26:00	2324.12	2324.18	2324.12	2324.16	0.0	0.0	31
2024.06.03	01:27:00	2324.18	2324.2	2323.82	2323.92	0.0	0.0	31
2024.06.03	01:28:00	2323.93	2324.02	2323.4	2323.42	0.0	0.0	31
2024.06.03	01:29:00	2323.46	2323.62	2323.2	2323.24	0.0	0.0	31
