<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.09.02	01:00:00	2502.44	2503.04	2501.34	2502.75	0.0	0.0	31
2024.09.02	01:01:00	2502.85	2502.85	2501.85	2501.85	0.0	0.0	31
2024.09.02	01:02:00	2501.95	2502.75	2501.2	2501.9	0.0	0.0	31
2024.09.02	01:03:00	2501.82	2502.7	2501.54	2502.55	0.0	0.0	31
2024.09.02	01:04:00	2502.45	2502.65	2501.85	2502.56	0.0	0.0	31
2024.09.02	01:05:00	2502.46	2503.05	2502.36	2503.05	0.0	0.0	31
2024.09.02	01:06:00	2502.95	2503.35	2502.95	2503.35	0.0	0.0	31
2024.09.02	01:07:00	2503.07	2503.35	2502.98	2503.35	0.0	0.0	31
2024.09.02	01:08:00	2503.27	2503.6	2503.2	2503.32	0.0	0.0	31
2024.09.02	01:09:00	2503.3	2503.98	2503.26	2503.98	0.0	0.0	31
2024.09.02	01:10:00	2504.04	2504.34	2503.93	2504.11	0.0	0.0	31
2024.09.02	01:11:00	2504.11	2504.4	2503.85	2504.32	0.0	0.0	31
2024.09.02	01:12:00	2504.4	2504.54	2504.14	2504.2	0.0	0.0	31
2024.09.02	01:13:00	2504.2	2504.36	2504.16	2504.2	0.0	0.0	31
2024.09.02	01:14:00	2504.2	2504.2	2503.96	2504.06	0.0	0.0	31
2024.09.02	01:15:00	2503.86	2503.86	2503.62	2503.62	0.0	0.0	31
2024.09.02	01:16:00	2503.98	2504.2	2503.93	2504.14	0.0	0.0	31
2024.09.02	01:17:00	2504.12	2504.18	2504.09	2504.14	0.0	0.0	31
2024.09.02	01:18:00	2504.14	2504.28	2504.09	2504.22	0.0	0.0	31
2024.09.02	01:19:00	2504.18	2504.2	2504.1	2504.2	0.0	0.0	31
2024.09.02	01:20:00	2504.2	2504.2	2504.05	2504.09	0.0	0.0	31
2024.09.02	01:21:00	2504.18	2504.3	2504.09	2504.3	0.0	0.0	31
2024.09.02	01:22:00	2504.3	2504.3	2503.72	2503.72	0.0	0.0	31
