<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.01	01:00:00	3445.65	3446.45	3444.15	3444.95	0.0	0.0	31
2025.09.01	01:01:00	3444.85	3445.65	3442.5	3443.5	0.0	0.0	31
2025.09.01	01:02:00	3443.7	3445.7	3442.65	3443.7	0.0	0.0	31
2025.09.01	01:03:00	3443.7	3443.7	3442.08	3442.75	0.0	0.0	31
2025.09.01	01:04:00	3442.85	3445.6	3442.24	3445.46	0.0	0.0	31
2025.09.01	01:05:00	3445.48	3445.72	3444.15	3444.5	0.0	0.0	31
2025.09.01	01:06:00	3444.6	3445.05	3443.94	3444.35	0.0	0.0	31
2025.09.01	01:07:00	3444.35	3444.85	3442.72	3443.35	0.0	0.0	31
2025.09.01	01:08:00	3443.45	3443.55	3442.66	3443.35	0.0	0.0	31
2025.09.01	01:09:00	3443.35	3443.35	3441.82	3443.09	0.0	0.0	31
2025.09.01	01:10:00	3443.09	3443.46	3442.76	3443.26	0.0	0.0	31
2025.09.01	01:11:00	3443.36	3444.2	3443.05	3444.2	0.0	0.0	31
2025.09.01	01:12:00	3444.2	3445.2	3444.2	3444.92	0.0	0.0	31
2025.09.01	01:13:00	3444.92	3447.04	3444.92	3446.96	0.0	0.0	31
2025.09.01	01:14:00	3446.96	3447.15	3445.24	3445.86	0.0	0.0	31
2025.09.01	01:15:00	3445.88	3446.22	3445.52	3446.22	0.0	0.0	31
2025.09.01	01:16:00	3446.1	3446.26	3445.6	3445.8	0.0	0.0	31
2025.09.01	01:17:00	3445.76	3446.65	3445.48	3446.48	0.0	0.0	31
2025.09.01	01:18:00	3446.48	3446.78	3446.08	3446.62	0.0	0.0	31
2025.09.01	01:19:00	3446.65	3446.94	3445.76	3446.06	0.0	0.0	31
2025.09.01	01:20:00	3445.96	3445.98	3445.52	3445.62	0.0	0.0	31
2025.09.01	01:21:00	3445.6	3445.7	3445.4	3445.46	0.0	0.0	31
2025.09.01	01:22:00	3445.48	3445.58	3445.26	3445.42	0.0	0.0	31
2025.09.01	01:23:00	3445.42	3445.9	3445.04	3445.9	0.0	0.0	31
