<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.01	01:00:00	4222.3	4230.27	4219.93	4229.16	0.0	0.0	31
2025.12.01	01:01:00	4229.15	4229.55	4225.48	4229.28	0.0	0.0	31
2025.12.01	01:02:00	4229.89	4230.35	4226.41	4227.15	0.0	0.0	31
2025.12.01	01:03:00	4227.35	4227.75	4223.95	4225.25	0.0	0.0	31
2025.12.01	01:04:00	4225.05	4225.35	4223.71	4225.05	0.0	0.0	31
2025.12.01	01:05:00	4225.05	4225.15	4223.05	4223.38	0.0	0.0	31
2025.12.01	01:06:00	4223.35	4223.36	4216.77	4220.68	0.0	0.0	31
2025.12.01	01:07:00	4220.43	4220.76	4217.35	4218.22	0.0	0.0	31
2025.12.01	01:08:00	4218.25	4218.54	4206.4	4208.6	0.0	0.0	31
2025.12.01	01:09:00	4208.6	4211.5	4204.35	4208.1	0.0	0.0	31
2025.12.01	01:10:00	4207.93	4214.15	4207.65	4213.52	0.0	0.0	31
2025.12.01	01:11:00	4213.3	4214.23	4210.73	4213.8	0.0	0.0	31
2025.12.01	01:12:00	4213.8	4215.23	4211.73	4214.54	0.0	0.0	31
2025.12.01	01:13:00	4214.54	4217.12	4214.5	4216.16	0.0	0.0	31
2025.12.01	01:14:00	4216.14	4218.38	4216.1	4216.69	0.0	0.0	31
2025.12.01	01:15:00	4216.66	4217.02	4213.86	4214.08	0.0	0.0	31
2025.12.01	01:16:00	4214.08	4215.88	4214.08	4214.82	0.0	0.0	31
2025.12.01	01:17:00	4214.8	4215.54	4214.04	4215.04	0.0	0.0	31
2025.12.01	01:18:00	4215.08	4215.78	4214.32	4215.19	0.0	0.0	31
2025.12.01	01:19:00	4215.2	4217.64	4215.12	4217.12	0.0	0.0	31
2025.12.01	01:20:00	4217.1	4217.7	4216.28	4217.58	0.0	0.0	31
2025.12.01	01:21:00	4217.62	4220.38	4217.62	4220.34	0.0	0.0	31
2025.12.01	01:22:00	4220.34	4221.22	4219.7	4220.94	0.0	0.0	31
2025.12.01	01:23:00	4220.96	4221.8	4219.6	4220.34	0.0	0.0	31
2025.12.01	01:24:00	4220.35	4221.84	4219.54	4221.52	0.0	0.0	31
2025.12.01	01:25:00	4221.52	4221.52	4220.02	4220.5	0.0	0.0	31
2025.12.01	01:26:00	4220.52	4224.23	4220.52	4223.96	0.0	0.0	31
2025.12.01	01:27:00	4223.94	4224.0	4222.3	4223.3	0.0	0.0	31
2025.12.01	01:28:00	4223.23	4224.38	4222.06	4224.1	0.0	0.0	31
2025.12.01	01:29:00	4224.16	4224.38	4220.6	4221.85	0.0	0.0	31
