<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.09.08	02:00:00	1795.24	1795.71	1794.62	1795.62	546	0	0
2021.09.08	03:00:00	1795.62	1798.73	1795.35	1798.33	1228	0	0
2021.09.08	04:00:00	1798.42	1798.82	1796.03	1798.13	2725	0	0
2021.09.08	05:00:00	1798.19	1800.95	1797.94	1800.34	2495	0	0
2021.09.08	06:00:00	1800.32	1800.71	1797.0	1798.08	1887	0	0
2021.09.08	07:00:00	1798.08	1798.29	1797.27	1798.19	925	0	0
2021.09.08	08:00:00	1798.2	1798.2	1796.05	1796.22	2238	0	0
2021.09.08	09:00:00	1796.15	1797.3	1794.22	1795.62	4646	0	0
2021.09.08	10:00:00	1795.5	1801.2	1794.96	1798.8	4977	0	0
2021.09.08	11:00:00	1798.8	1799.52	1797.56	1798.69	4007	0	0
2021.09.08	12:00:00	1798.76	1798.97	1796.94	1796.95	2907	0	0
2021.09.08	13:00:00	1796.95	1798.28	1796.74	1797.78	2182	0	0
2021.09.08	14:00:00	1797.77	1799.78	1796.35	1796.92	3392	0	0
2021.09.08	15:00:00	1796.86	1802.09	1796.48	1796.64	6306	0	0
2021.09.08	16:00:00	1796.64	1797.8	1782.34	1788.71	9780	0	0
2021.09.08	17:00:00	1788.71	1790.4	1783.9	1788.72	9456	0	0
2021.09.08	18:00:00	1788.58	1795.03	1788.01	1791.83	6584	0	0
2021.09.08	19:00:00	1791.9	1793.12	1790.2	1790.92	4051	0	0
2021.09.08	20:00:00	1790.92	1793.05	1790.09	1792.19	3580	0	0
2021.09.08	21:00:00	1792.21	1793.35	1791.2	1791.34	1867	0	0
2021.09.08	22:00:00	1791.39	1791.44	1788.49	1788.62	1559	0	0
2021.09.08	23:00:00	1788.63	1789.98	1788.57	1789.12	1100	0	0
2021.09.09	01:00:00	1789.88	1790.58	1789.38	1789.87	978	0	0
2021.09.09	02:00:00	1789.87	1790.83	1788.54	1790.72	1031	0	0
2021.09.09	03:00:00	1790.63	1790.73	1788.11	1789.63	1741	0	0
2021.09.09	04:00:00	1789.73	1789.92	1787.08	1788.87	2733	0	0
2021.09.09	05:00:00	1788.88	1790.16	1788.22	1789.54	1931	0	0
2021.09.09	06:00:00	1789.5	1790.5	1787.75	1788.19	1405	0	0
2021.09.09	07:00:00	1788.26	1788.37	1786.92	1788.03	691	0	0
2021.09.09	08:00:00	1788.0	1788.58	1786.59	1787.67	1940	0	0
2021.09.09	09:00:00	1787.67	1789.37	1786.92	1788.31	4415	0	0
2021.09.09	10:00:00	1788.31	1792.76	1787.96	1792.28	3898	0	0
2021.09.09	11:00:00	1792.27	1795.33	1792.04	1794.63	3494	0	0
2021.09.09	12:00:00	1794.66	1795.64	1793.2	1794.63	2934	0	0
2021.09.09	13:00:00	1794.69	1795.6	1794.46	1794.69	2286	0	0
2021.09.09	14:00:00	1794.69	1800.92	1794.43	1798.87	4840	0	0
2021.09.09	15:00:00	1798.9	1799.91	1791.08	1791.68	8538	0	0
2021.09.09	16:00:00	1791.8	1799.13	1788.63	1790.14	9682	0	0
2021.09.09	17:00:00	1790.14	1790.31	1783.8	1788.9	8790	0	0
2021.09.09	18:00:00	1788.95	1792.74	1788.23	1792.21	4940	0	0
2021.09.09	19:00:00	1792.25	1794.21	1791.3	1793.62	2748	0	0
2021.09.09	20:00:00	1793.63	1799.08	1793.63	1796.81	4866	0	0
2021.09.09	21:00:00	1796.89	1797.01	1792.75	1794.64	2580	0	0
2021.09.09	22:00:00	1794.66	1796.15	1790.84	1795.92	3074	0	0
2021.09.09	23:00:00	1796.0	1796.32	1793.83	1794.12	1020	0	0
2021.09.10	01:00:00	1793.84	1795.4	1792.49	1795.11	1432	0	0
2021.09.10	02:00:00	1795.14	1796.12	1793.86	1794.64	1958	0	0
2021.09.10	03:00:00	1794.63	1796.1	1794.59	1795.77	1942	0	0
2021.09.10	04:00:00	1795.77	1796.92	1792.58	1794.49	3946	0	0
2021.09.10	05:00:00	1794.49	1799.68	1793.31	1799.64	3723	0	0
2021.09.10	06:00:00	1799.67	1799.82	1797.71	1798.03	1972	0	0
2021.09.10	07:00:00	1798.04	1798.1	1796.27	1796.3	1364	0	0
2021.09.10	08:00:00	1796.35	1803.76	1796.1	1802.34	3589	0	0
2021.09.10	09:00:00	1802.25	1803.68	1800.32	1803.28	3451	0	0
2021.09.10	10:00:00	1803.37	1803.59	1800.09	1801.6	2837	0	0
2021.09.10	11:00:00	1801.6	1803.27	1799.8	1801.67	2846	0	0
2021.09.10	12:00:00	1801.67	1802.25	1797.05	1797.4	2470	0	0
2021.09.10	13:00:00	1797.36	1797.44	1792.95	1793.69	3697	0	0
2021.09.10	14:00:00	1793.69	1797.67	1793.42	1797.64	2802	0	0
2021.09.10	15:00:00	1797.54	1800.22	1792.48	1793.47	6177	0	0
2021.09.10	16:00:00	1793.47	1795.91	1789.61	1794.78	8635	0	0
2021.09.10	17:00:00	1794.79	1796.73	1793.03	1796.61	6637	0	0
2021.09.10	18:00:00	1796.61	1796.67	1790.88	1792.68	5930	0	0
2021.09.10	19:00:00	1792.69	1793.57	1790.8	1791.61	3648	0	0
2021.09.10	20:00:00	1791.61	1792.99	1788.78	1789.26	2402	0	0
2021.09.10	21:00:00	1789.31	1791.12	1788.29	1790.47	2076	0	0
2021.09.10	22:00:00	1790.52	1790.6	1787.15	1787.8	2228	0	0
2021.09.10	23:00:00	1787.8	1788.64	1787.33	1787.5	1040	0	0
2021.09.13	01:00:00	1788.99	1788.99	1786.97	1788.49	1245	0	0
2021.09.13	02:00:00	1788.49	1788.49	1787.06	1787.33	640	0	0
2021.09.13	03:00:00	1787.33	1787.57	1786.02	1787.14	1670	0	0
2021.09.13	04:00:00	1787.1	1790.03	1783.55	1788.32	3745	0	0
2021.09.13	05:00:00	1788.32	1790.29	1787.95	1789.92	2588	0	0
2021.09.13	06:00:00	1789.95	1792.48	1789.86	1792.18	1374	0	0
2021.09.13	07:00:00	1792.25	1792.3	1790.76	1790.95	1309	0	0
2021.09.13	08:00:00	1790.9	1793.29	1790.13	1792.89	2343	0	0
2021.09.13	09:00:00	1792.94	1793.55	1788.05	1788.49	4153	0	0
2021.09.13	10:00:00	1788.52	1790.4	1786.87	1789.89	4202	0	0
2021.09.13	11:00:00	1789.82	1791.11	1788.92	1790.77	2788	0	0
2021.09.13	12:00:00	1790.95	1791.26	1787.79	1789.98	2507	0	0
2021.09.13	13:00:00	1789.98	1790.24	1787.58	1787.97	1953	0	0
2021.09.13	14:00:00	1787.97	1790.35	1787.86	1789.78	2782	0	0
2021.09.13	15:00:00	1789.89	1791.64	1785.61	1785.89	5890	0	0
2021.09.13	16:00:00	1785.89	1794.28	1785.09	1793.81	7965	0	0
2021.09.13	17:00:00	1793.86	1798.34	1793.1	1795.95	7914	0	0
2021.09.13	18:00:00	1795.97	1796.17	1793.88	1795.19	3140	0	0
2021.09.13	19:00:00	1795.35	1795.46	1792.89	1793.68	1785	0	0
2021.09.13	20:00:00	1793.73	1793.84	1790.95	1791.93	1466	0	0
2021.09.13	21:00:00	1791.93	1793.14	1791.62	1792.48	1802	0	0
2021.09.13	22:00:00	1792.36	1793.5	1792.21	1793.14	2341	0	0
2021.09.13	23:00:00	1793.1	1793.62	1792.92	1793.32	690	0	0
2021.09.14	01:00:00	1793.23	1793.53	1792.72	1792.81	598	0	0
2021.09.14	02:00:00	1792.82	1793.1	1792.51	1792.98	676	0	0
2021.09.14	03:00:00	1792.98	1793.17	1790.85	1791.18	1079	0	0
2021.09.14	04:00:00	1791.16	1791.82	1789.59	1790.72	3001	0	0
2021.09.14	05:00:00	1790.72	1792.77	1790.02	1791.33	1954	0	0
2021.09.14	06:00:00	1791.28	1791.44	1789.96	1790.97	1706	0	0
2021.09.14	07:00:00	1790.87	1791.97	1790.58	1790.78	836	0	0
2021.09.14	08:00:00	1790.78	1793.35	1790.44	1792.95	1686	0	0
2021.09.14	09:00:00	1793.01	1793.31	1791.6	1792.4	3104	0	0
2021.09.14	10:00:00	1792.48	1794.85	1790.11	1790.53	4368	0	0
2021.09.14	11:00:00	1790.49	1790.6	1788.07	1788.84	3552	0	0
2021.09.14	12:00:00	1788.91	1789.0	1787.35	1787.85	2885	0	0
2021.09.14	13:00:00	1787.81	1787.81	1785.36	1786.73	2703	0	0
2021.09.14	14:00:00	1786.78	1788.1	1782.16	1784.34	3600	0	0
2021.09.14	15:00:00	1784.44	1799.06	1781.2	1797.1	8905	0	0
2021.09.14	16:00:00	1797.16	1800.43	1790.79	1794.11	11167	0	0
2021.09.14	17:00:00	1794.07	1807.66	1792.02	1804.56	8155	0	0
2021.09.14	18:00:00	1804.63	1808.56	1804.17	1805.68	4091	0	0
2021.09.14	19:00:00	1805.63	1806.28	1803.22	1803.59	2286	0	0
2021.09.14	20:00:00	1803.57	1806.04	1803.15	1805.67	2107	0	0
2021.09.14	21:00:00	1805.65	1806.54	1802.93	1802.99	2352	0	0
2021.09.14	22:00:00	1803.06	1805.33	1802.9	1805.16	1956	0	0
2021.09.14	23:00:00	1805.06	1805.35	1804.3	1804.53	850	0	0
2021.09.15	01:00:00	1804.19	1804.25	1803.43	1803.97	988	0	0
2021.09.15	02:00:00	1804.02	1804.62	1803.65	1803.69	663	0	0
2021.09.15	03:00:00	1803.69	1804.12	1802.56	1802.85	1440	0	0
2021.09.15	04:00:00	1802.8	1804.04	1801.34	1803.73	3209	0	0
2021.09.15	05:00:00	1803.74	1804.58	1801.98	1802.72	2323	0	0
2021.09.15	06:00:00	1802.63	1803.72	1802.35	1803.42	1420	0	0
2021.09.15	07:00:00	1803.41	1803.73	1802.45	1803.28	1181	0	0
2021.09.15	08:00:00	1803.28	1803.9	1801.72	1802.76	2106	0	0
2021.09.15	09:00:00	1802.72	1804.23	1799.57	1800.46	5558	0	0
2021.09.15	10:00:00	1800.42	1802.2	1799.55	1801.85	4306	0	0
2021.09.15	11:00:00	1801.91	1802.66	1798.89	1800.51	4060	0	0
2021.09.15	12:00:00	1800.51	1802.47	1799.74	1801.75	3629	0	0
2021.09.15	13:00:00	1801.83	1802.39	1800.87	1802.38	2813	0	0
2021.09.15	14:00:00	1802.39	1803.44	1801.25	1802.05	3731	0	0
2021.09.15	15:00:00	1802.25	1806.83	1794.92	1796.52	7272	0	0
2021.09.15	16:00:00	1796.53	1800.03	1794.41	1796.75	9359	0	0
2021.09.15	17:00:00	1796.75	1798.07	1791.69	1793.92	8895	0	0
2021.09.15	18:00:00	1793.89	1795.0	1791.31	1793.9	5054	0	0
2021.09.15	19:00:00	1793.88	1793.88	1791.74	1793.15	2330	0	0
2021.09.15	20:00:00	1793.13	1794.01	1792.37	1792.37	1158	0	0
2021.09.15	21:00:00	1792.46	1793.32	1790.63	1793.2	1768	0	0
2021.09.15	22:00:00	1793.1	1794.21	1791.67	1794.11	1136	0	0
2021.09.15	23:00:00	1794.29	1794.3	1793.17	1793.56	688	0	0
2021.09.16	01:00:00	1794.12	1795.63	1793.45	1794.27	1471	0	0
2021.09.16	02:00:00	1794.23	1795.33	1793.42	1795.04	708	0	0
2021.09.16	03:00:00	1795.06	1795.37	1793.67	1794.88	1455	0	0
2021.09.16	04:00:00	1794.94	1795.96	1792.37	1795.7	3117	0	0
2021.09.16	05:00:00	1795.71	1796.12	1794.08	1794.13	1654	0	0
2021.09.16	06:00:00	1794.08	1794.32	1790.97	1791.41	1569	0	0
2021.09.16	07:00:00	1791.36	1791.88	1789.64	1791.02	1074	0	0
2021.09.16	08:00:00	1791.06	1792.22	1785.88	1786.73	2933	0	0
2021.09.16	09:00:00	1786.66	1787.19	1783.98	1785.69	5584	0	0
2021.09.16	10:00:00	1785.63	1786.72	1782.75	1785.82	5430	0	0
2021.09.16	11:00:00	1785.83	1786.45	1784.02	1784.62	4253	0	0
2021.09.16	12:00:00	1784.63	1784.63	1777.62	1777.85	5267	0	0
2021.09.16	13:00:00	1777.69	1780.29	1775.38	1779.44	4710	0	0
2021.09.16	14:00:00	1779.39	1779.63	1771.05	1771.14	5524	0	0
2021.09.16	15:00:00	1771.15	1773.13	1760.41	1762.56	10306	0	0
2021.09.16	16:00:00	1762.57	1762.83	1745.2	1752.97	11461	0	0
2021.09.16	17:00:00	1752.74	1756.2	1748.72	1753.91	9286	0	0
2021.09.16	18:00:00	1753.9	1758.37	1752.55	1754.75	5409	0	0
2021.09.16	19:00:00	1754.75	1755.28	1753.03	1754.77	2850	0	0
2021.09.16	20:00:00	1754.8	1757.11	1754.08	1756.14	2888	0	0
2021.09.16	21:00:00	1756.15	1756.66	1753.43	1753.96	1937	0	0
2021.09.16	22:00:00	1753.95	1755.48	1753.52	1754.32	2465	0	0
2021.09.16	23:00:00	1754.24	1754.64	1751.54	1753.33	1425	0	0
2021.09.17	01:00:00	1753.62	1753.77	1752.46	1753.77	1117	0	0
2021.09.17	02:00:00	1753.77	1754.63	1753.53	1753.88	1112	0	0
2021.09.17	03:00:00	1753.96	1756.37	1753.83	1756.37	1971	0	0
2021.09.17	04:00:00	1756.47	1758.03	1754.73	1755.0	4786	0	0
2021.09.17	05:00:00	1755.01	1758.07	1754.93	1758.07	3026	0	0
2021.09.17	06:00:00	1758.06	1759.42	1757.61	1758.05	2140	0	0
2021.09.17	07:00:00	1758.0	1760.44	1757.83	1760.38	1675	0	0
2021.09.17	08:00:00	1760.41	1762.8	1759.83	1762.77	2971	0	0
2021.09.17	09:00:00	1762.75	1765.38	1761.55	1763.25	5027	0	0
2021.09.17	10:00:00	1763.25	1764.28	1760.06	1761.39	4894	0	0
2021.09.17	11:00:00	1761.37	1766.1	1761.1	1765.92	4387	0	0
2021.09.17	12:00:00	1765.92	1767.4	1764.6	1766.09	4176	0	0
2021.09.17	13:00:00	1766.05	1767.01	1761.56	1761.72	4205	0	0
2021.09.17	14:00:00	1761.76	1761.77	1758.12	1759.86	4689	0	0
2021.09.17	15:00:00	1759.87	1763.48	1752.72	1753.13	7044	0	0
2021.09.17	16:00:00	1753.08	1755.6	1748.5	1749.62	10599	0	0
2021.09.17	17:00:00	1749.62	1756.76	1747.34	1751.42	10728	0	0
2021.09.17	18:00:00	1751.46	1755.32	1750.53	1752.66	6566	0	0
2021.09.17	19:00:00	1752.66	1754.38	1750.92	1751.48	4190	0	0
2021.09.17	20:00:00	1751.46	1752.61	1750.26	1750.73	3206	0	0
2021.09.17	21:00:00	1750.83	1753.47	1750.05	1752.95	2166	0	0
2021.09.17	22:00:00	1753.36	1754.25	1751.18	1751.57	2511	0	0
2021.09.17	23:00:00	1751.57	1754.46	1751.34	1754.43	953	0	0
2021.09.20	01:00:00	1753.68	1755.08	1751.06	1754.02	2226	0	0
2021.09.20	02:00:00	1753.96	1755.05	1752.14	1754.06	1659	0	0
2021.09.20	03:00:00	1754.07	1754.51	1752.12	1752.45	2092	0	0
2021.09.20	04:00:00	1752.46	1752.91	1750.32	1750.38	2536	0	0
2021.09.20	05:00:00	1750.28	1750.3	1742.15	1748.75	4603	0	0
2021.09.20	06:00:00	1748.71	1749.75	1745.97	1746.24	2754	0	0
2021.09.20	07:00:00	1746.26	1749.35	1745.01	1748.52	3005	0	0
2021.09.20	08:00:00	1748.53	1751.93	1747.7	1750.58	2556	0	0
2021.09.20	09:00:00	1750.55	1753.79	1749.18	1753.16	4635	0	0
2021.09.20	10:00:00	1753.17	1754.8	1750.83	1754.21	5549	0	0
2021.09.20	11:00:00	1754.23	1757.52	1753.05	1757.51	4919	0	0
2021.09.20	12:00:00	1757.47	1759.48	1756.54	1758.87	4824	0	0
2021.09.20	13:00:00	1758.83	1760.09	1756.97	1756.97	3914	0	0
2021.09.20	14:00:00	1756.9	1758.31	1754.09	1755.71	4293	0	0
2021.09.20	15:00:00	1755.61	1761.12	1755.02	1759.99	7879	0	0
2021.09.20	16:00:00	1759.98	1760.33	1754.41	1758.34	9376	0	0
2021.09.20	17:00:00	1758.31	1766.97	1756.29	1765.04	10040	0	0
2021.09.20	18:00:00	1765.05	1766.88	1760.87	1761.94	5565	0	0
2021.09.20	19:00:00	1761.97	1762.58	1759.11	1761.51	4654	0	0
2021.09.20	20:00:00	1761.5	1764.12	1761.29	1762.73	3681	0	0
2021.09.20	21:00:00	1762.74	1763.05	1760.8	1761.68	3720	0	0
2021.09.20	22:00:00	1761.69	1764.89	1761.38	1763.75	3550	0	0
2021.09.20	23:00:00	1763.75	1765.46	1763.55	1764.12	796	0	0
2021.09.21	01:00:00	1764.36	1764.86	1763.86	1763.97	794	0	0
2021.09.21	02:00:00	1764.02	1765.35	1763.87	1764.87	1174	0	0
2021.09.21	03:00:00	1764.78	1765.5	1762.44	1763.32	2485	0	0
2021.09.21	04:00:00	1763.27	1765.64	1762.98	1765.51	2742	0	0
2021.09.21	05:00:00	1765.52	1766.02	1762.29	1762.73	1806	0	0
2021.09.21	06:00:00	1762.71	1763.33	1761.6	1761.86	1738	0	0
2021.09.21	07:00:00	1761.8	1762.56	1760.73	1761.2	1539	0	0
2021.09.21	08:00:00	1761.18	1763.2	1760.97	1762.6	2036	0	0
2021.09.21	09:00:00	1762.6	1763.67	1760.35	1760.61	3655	0	0
2021.09.21	10:00:00	1760.57	1762.25	1757.9	1760.55	5151	0	0
2021.09.21	11:00:00	1760.65	1765.45	1759.28	1764.31	4702	0	0
2021.09.21	12:00:00	1764.31	1767.04	1763.76	1766.39	3932	0	0
2021.09.21	13:00:00	1766.44	1768.14	1765.86	1765.92	3305	0	0
2021.09.21	14:00:00	1765.92	1768.29	1765.32	1767.83	3689	0	0
2021.09.21	15:00:00	1767.84	1774.92	1766.7	1771.91	8637	0	0
2021.09.21	16:00:00	1771.79	1775.09	1769.62	1772.69	9071	0	0
2021.09.21	17:00:00	1772.65	1778.47	1771.58	1777.67	8761	0	0
2021.09.21	18:00:00	1777.68	1781.65	1777.04	1777.34	6075	0	0
2021.09.21	19:00:00	1777.34	1777.87	1775.39	1776.63	3709	0	0
2021.09.21	20:00:00	1776.66	1778.14	1775.51	1776.4	3605	0	0
2021.09.21	21:00:00	1776.4	1776.4	1774.76	1775.33	3309	0	0
2021.09.21	22:00:00	1775.33	1775.8	1774.14	1775.16	2848	0	0
2021.09.21	23:00:00	1775.2	1775.31	1773.82	1774.22	1254	0	0
2021.09.22	01:00:00	1774.86	1775.29	1774.17	1774.26	783	0	0
2021.09.22	02:00:00	1774.22	1775.14	1773.86	1774.96	1005	0	0
2021.09.22	03:00:00	1774.97	1775.44	1772.39	1772.7	1952	0	0
2021.09.22	04:00:00	1772.7	1776.96	1772.27	1776.46	6666	0	0
2021.09.22	05:00:00	1776.45	1779.12	1776.42	1778.65	2920	0	0
2021.09.22	06:00:00	1778.63	1778.79	1776.8	1777.61	2297	0	0
