<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.03.02	01:00:00	5372.2	5378.38	5316.08	5317.24	0.0	0.0	115
2026.03.02	01:01:00	5314.9	5328.05	5296.67	5318.68	0.0	0.0	116
2026.03.02	01:02:00	5318.72	5338.55	5308.49	5333.8	0.0	0.0	113
2026.03.02	01:03:00	5333.9	5339.2	5333.4	5333.42	0.0	0.0	114
2026.03.02	01:05:00	5367.55	5371.89	5362.8	5366.5	0.0	0.0	113
2026.03.02	01:06:00	5366.9	5369.84	5338.5	5341.45	0.0	0.0	112
2026.03.02	01:07:00	5343.45	5347.38	5330.0	5340.0	0.0	0.0	113
2026.03.02	01:08:00	5340.06	5350.16	5333.69	5343.66	0.0	0.0	112
2026.03.02	01:09:00	5343.9	5358.78	5341.55	5350.96	0.0	0.0	112
2026.03.02	01:10:00	5350.62	5356.06	5345.48	5350.56	0.0	0.0	112
2026.03.02	01:11:00	5350.54	5350.98	5340.9	5343.02	0.0	0.0	112
2026.03.02	01:12:00	5343.08	5353.7	5342.86	5353.22	0.0	0.0	112
2026.03.02	01:13:00	5353.24	5356.94	5346.8	5355.4	0.0	0.0	112
2026.03.02	01:14:00	5355.5	5355.5	5342.26	5346.64	0.0	0.0	112
2026.03.02	01:15:00	5346.94	5351.86	5345.42	5349.74	0.0	0.0	112
2026.03.02	01:16:00	5349.74	5350.62	5342.92	5349.44	0.0	0.0	113
2026.03.02	01:17:00	5349.46	5352.1	5348.1	5350.2	0.0	0.0	113
2026.03.02	01:18:00	5350.2	5357.92	5349.84	5355.16	0.0	0.0	112
2026.03.02	01:19:00	5355.16	5355.38	5346.55	5346.74	0.0	0.0	112
2026.03.02	01:20:00	5346.72	5350.22	5343.15	5343.94	0.0	0.0	113
2026.03.02	01:21:00	5343.92	5352.44	5343.78	5351.16	0.0	0.0	112
2026.03.02	01:22:00	5351.44	5354.26	5346.6	5352.24	0.0	0.0	112
2026.03.02	01:23:00	5352.28	5355.68	5349.06	5355.64	0.0	0.0	113
2026.03.02	01:24:00	5355.64	5355.64	5349.72	5350.52	0.0	0.0	112
2026.03.02	01:25:00	5350.18	5354.48	5349.2	5354.44	0.0	0.0	112
2026.03.02	01:26:00	5354.46	5355.78	5350.92	5352.3	0.0	0.0	113
2026.03.02	01:27:00	5352.26	5354.62	5350.3	5351.22	0.0	0.0	112
2026.03.02	01:28:00	5351.32	5355.86	5350.14	5355.62	0.0	0.0	112
2026.03.02	01:29:00	5355.6	5356.64	5352.06	5354.62	0.0	0.0	112
2026.03.02	01:30:00	5354.46	5359.94	5352.28	5358.52	0.0	0.0	112
2026.03.02	01:31:00	5357.9	5365.64	5356.02	5364.8	0.0	0.0	112
2026.03.02	01:32:00	5364.88	5369.82	5362.35	5364.4	0.0	0.0	112
2026.03.02	01:33:00	5364.36	5365.3	5361.36	5364.96	0.0	0.0	112
