<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.02	01:00:00	2625.1	2626.0	2624.36	2625.05	0.0	0.0	28
2025.01.02	01:01:00	2625.06	2625.15	2624.42	2624.96	0.0	0.0	28
2025.01.02	01:02:00	2624.84	2625.3	2624.66	2624.8	0.0	0.0	28
2025.01.02	01:03:00	2624.7	2624.86	2623.7	2624.52	0.0	0.0	28
2025.01.02	01:04:00	2624.52	2625.02	2624.52	2624.9	0.0	0.0	28
2025.01.02	01:05:00	2624.92	2625.05	2624.72	2624.82	0.0	0.0	28
2025.01.02	01:06:00	2624.82	2625.22	2624.82	2625.1	0.0	0.0	28
2025.01.02	01:07:00	2625.14	2625.2	2624.75	2624.75	0.0	0.0	28
2025.01.02	01:08:00	2624.76	2625.36	2624.76	2625.22	0.0	0.0	28
2025.01.02	01:09:00	2625.28	2625.45	2624.4	2625.12	0.0	0.0	28
2025.01.02	01:10:00	2625.16	2625.3	2624.86	2624.92	0.0	0.0	28
2025.01.02	01:11:00	2624.92	2624.94	2624.62	2624.74	0.0	0.0	28
2025.01.02	01:12:00	2624.74	2624.76	2624.6	2624.62	0.0	0.0	28
2025.01.02	01:13:00	2624.68	2624.8	2624.3	2624.5	0.0	0.0	28
2025.01.02	01:14:00	2624.46	2624.66	2624.46	2624.6	0.0	0.0	28
2025.01.02	01:15:00	2624.6	2624.88	2624.6	2624.7	0.0	0.0	28
2025.01.02	01:16:00	2624.74	2624.85	2624.3	2624.6	0.0	0.0	28
2025.01.02	01:17:00	2624.7	2624.72	2624.2	2624.62	0.0	0.0	28
2025.01.02	01:18:00	2624.7	2624.7	2624.4	2624.52	0.0	0.0	28
2025.01.02	01:19:00	2624.5	2624.5	2624.12	2624.22	0.0	0.0	28
2025.01.02	01:20:00	2624.1	2624.12	2623.73	2623.84	0.0	0.0	28
2025.01.02	01:21:00	2623.9	2624.0	2623.6	2623.78	0.0	0.0	28
2025.01.02	01:22:00	2623.85	2623.92	2623.64	2623.64	0.0	0.0	28
2025.01.02	01:23:00	2623.64	2623.68	2623.44	2623.58	0.0	0.0	28
2025.01.02	01:24:00	2623.58	2623.58	2623.25	2623.5	0.0	0.0	28
2025.01.02	01:25:00	2623.46	2623.56	2623.38	2623.52	0.0	0.0	28
2025.01.02	01:26:00	2623.55	2623.83	2623.5	2623.5	0.0	0.0	28
