<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.01	01:00:00	3122.3	3124.6	3121.7	3124.6	0.0	0.0	28
2025.04.01	01:01:00	3124.6	3125.5	3124.36	3125.4	0.0	0.0	28
2025.04.01	01:02:00	3125.22	3125.4	3124.42	3124.42	0.0	0.0	28
2025.04.01	01:03:00	3124.44	3124.5	3124.12	3124.4	0.0	0.0	28
2025.04.01	01:04:00	3124.42	3124.6	3124.42	3124.6	0.0	0.0	28
2025.04.01	01:05:00	3124.6	3125.1	3124.56	3124.9	0.0	0.0	28
2025.04.01	01:06:00	3125.0	3125.0	3124.72	3124.96	0.0	0.0	28
2025.04.01	01:07:00	3125.0	3125.2	3125.0	3125.14	0.0	0.0	28
2025.04.01	01:08:00	3125.2	3125.2	3124.86	3124.96	0.0	0.0	28
2025.04.01	01:09:00	3124.95	3124.95	3124.55	3124.78	0.0	0.0	28
2025.04.01	01:10:00	3124.85	3124.85	3124.35	3124.46	0.0	0.0	28
2025.04.01	01:11:00	3124.5	3124.52	3124.16	3124.34	0.0	0.0	28
2025.04.01	01:12:00	3124.32	3124.42	3124.26	3124.26	0.0	0.0	28
2025.04.01	01:13:00	3124.26	3124.4	3124.14	3124.34	0.0	0.0	28
2025.04.01	01:14:00	3124.34	3124.34	3124.2	3124.22	0.0	0.0	28
2025.04.01	01:15:00	3124.12	3124.22	3123.4	3123.4	0.0	0.0	28
2025.04.01	01:16:00	3123.4	3123.42	3122.6	3123.02	0.0	0.0	28
2025.04.01	01:17:00	3123.06	3123.2	3122.85	3122.85	0.0	0.0	28
2025.04.01	01:18:00	3122.85	3122.85	3122.45	3122.65	0.0	0.0	28
2025.04.01	01:19:00	3122.65	3122.75	3121.5	3121.6	0.0	0.0	28
2025.04.01	01:20:00	3121.6	3121.91	3121.5	3121.9	0.0	0.0	28
2025.04.01	01:21:00	3122.04	3122.4	3122.04	3122.3	0.0	0.0	28
2025.04.01	01:22:00	3122.3	3122.6	3122.2	3122.4	0.0	0.0	28
2025.04.01	01:23:00	3122.4	3122.75	3122.2	3122.75	0.0	0.0	28
2025.04.01	01:24:00	3122.75	3122.96	3122.68	3122.96	0.0	0.0	28
2025.04.01	01:25:00	3123.02	3123.02	3122.8	3122.82	0.0	0.0	28
2025.04.01	01:26:00	3122.84	3122.9	3122.74	3122.78	0.0	0.0	28
2025.04.01	01:27:00	3122.94	3123.46	3122.94	3123.44	0.0	0.0	28
2025.04.01	01:28:00	3123.48	3123.48	3122.98	3123.08	0.0	0.0	28
2025.04.01	01:29:00	3123.08	3123.08	3122.98	3122.98	0.0	0.0	28
2025.04.01	01:30:00	3123.0	3123.06	3122.92	3122.96	0.0	0.0	28
2025.04.01	01:31:00	3122.92	3123.05	3122.8	3122.98	0.0	0.0	28
2025.04.01	01:32:00	3123.05	3123.32	3122.96	3123.1	0.0	0.0	28
2025.04.01	01:33:00	3123.1	3123.28	3123.06	3123.1	0.0	0.0	28
2025.04.01	01:34:00	3123.1	3123.16	3122.8	3122.8	0.0	0.0	28
