<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.02	01:00:00	4323.7	4332.85	4323.7	4328.2	0.0	0.0	28
2026.01.02	01:01:00	4328.2	4332.0	4328.1	4328.9	0.0	0.0	28
2026.01.02	01:02:00	4328.9	4330.3	4327.9	4330.0	0.0	0.0	28
2026.01.02	01:03:00	4330.0	4330.0	4325.44	4325.6	0.0	0.0	28
2026.01.02	01:04:00	4325.6	4326.8	4323.2	4326.8	0.0	0.0	28
2026.01.02	01:05:00	4326.9	4330.34	4326.84	4329.5	0.0	0.0	28
2026.01.02	01:06:00	4329.65	4330.1	4329.3	4329.9	0.0	0.0	28
2026.01.02	01:07:00	4329.92	4330.2	4329.35	4329.35	0.0	0.0	28
2026.01.02	01:08:00	4329.31	4329.8	4329.2	4329.8	0.0	0.0	28
2026.01.02	01:09:00	4329.81	4332.8	4329.8	4332.68	0.0	0.0	28
2026.01.02	01:10:00	4332.7	4332.98	4330.81	4332.56	0.0	0.0	28
2026.01.02	01:11:00	4332.6	4334.28	4332.42	4334.28	0.0	0.0	28
2026.01.02	01:12:00	4334.32	4335.06	4328.77	4329.62	0.0	0.0	28
2026.01.02	01:13:00	4329.66	4331.35	4329.46	4330.94	0.0	0.0	28
2026.01.02	01:14:00	4331.02	4331.02	4330.34	4330.62	0.0	0.0	28
2026.01.02	01:15:00	4330.56	4330.62	4327.86	4330.6	0.0	0.0	28
2026.01.02	01:16:00	4330.64	4332.04	4330.54	4331.77	0.0	0.0	28
2026.01.02	01:17:00	4332.66	4333.7	4331.87	4332.52	0.0	0.0	28
2026.01.02	01:18:00	4332.6	4333.12	4331.6	4333.12	0.0	0.0	28
2026.01.02	01:19:00	4333.15	4334.08	4332.66	4333.96	0.0	0.0	28
2026.01.02	01:20:00	4333.98	4334.04	4333.16	4333.54	0.0	0.0	28
2026.01.02	01:21:00	4334.16	4334.73	4332.42	4334.7	0.0	0.0	28
2026.01.02	01:22:00	4334.73	4337.36	4334.73	4337.08	0.0	0.0	28
2026.01.02	01:23:00	4337.19	4339.72	4337.12	4339.12	0.0	0.0	28
2026.01.02	01:24:00	4339.12	4340.31	4338.48	4339.56	0.0	0.0	28
2026.01.02	01:25:00	4339.58	4342.04	4337.68	4340.36	0.0	0.0	28
2026.01.02	01:26:00	4340.27	4342.5	4340.15	4341.8	0.0	0.0	28
2026.01.02	01:27:00	4341.66	4342.4	4341.0	4341.15	0.0	0.0	28
2026.01.02	01:28:00	4341.06	4341.4	4340.06	4341.15	0.0	0.0	28
2026.01.02	01:29:00	4341.1	4341.65	4336.84	4339.52	0.0	0.0	28
2026.01.02	01:30:00	4339.6	4340.73	4339.23	4339.48	0.0	0.0	28
2026.01.02	01:31:00	4339.5	4340.22	4339.15	4340.16	0.0	0.0	28
2026.01.02	01:32:00	4340.22	4340.32	4338.02	4339.56	0.0	0.0	28
2026.01.02	01:33:00	4339.58	4340.12	4339.58	4339.75	0.0	0.0	28
2026.01.02	01:34:00	4339.75	4339.81	4339.52	4339.57	0.0	0.0	28
2026.01.02	01:35:00	4340.19	4343.88	4339.57	4343.82	0.0	0.0	28
2026.01.02	01:36:00	4343.92	4343.92	4338.69	4340.9	0.0	0.0	28
2026.01.02	01:37:00	4340.7	4341.7	4339.83	4340.6	0.0	0.0	28
2026.01.02	01:38:00	4340.48	4341.52	4339.19	4340.96	0.0	0.0	28
2026.01.02	01:39:00	4340.98	4341.2	4339.31	4340.15	0.0	0.0	28
2026.01.02	01:40:00	4340.14	4340.16	4338.44	4339.2	0.0	0.0	28
2026.01.02	01:41:00	4339.2	4340.84	4339.08	4339.72	0.0	0.0	28
2026.01.02	01:42:00	4339.66	4341.96	4339.1	4341.5	0.0	0.0	28
2026.01.02	01:43:00	4341.44	4342.52	4340.96	4342.44	0.0	0.0	28
2026.01.02	01:44:00	4342.04	4345.5	4341.96	4344.96	0.0	0.0	28
2026.01.02	01:45:00	4345.02	4345.06	4342.4	4343.2	0.0	0.0	28
2026.01.02	01:46:00	4343.2	4343.52	4341.82	4343.2	0.0	0.0	28
2026.01.02	01:47:00	4343.1	4343.4	4341.66	4343.0	0.0	0.0	28
2026.01.02	01:48:00	4343.02	4345.5	4343.0	4343.8	0.0	0.0	28
2026.01.02	01:49:00	4343.74	4343.78	4342.3	4342.48	0.0	0.0	28
2026.01.02	01:50:00	4342.5	4343.65	4341.84	4343.6	0.0	0.0	28
2026.01.02	01:51:00	4343.62	4343.88	4341.85	4343.02	0.0	0.0	28
2026.01.02	01:52:00	4343.02	4344.0	4341.66	4343.84	0.0	0.0	28
2026.01.02	01:53:00	4343.85	4344.74	4341.53	4342.62	0.0	0.0	28
2026.01.02	01:54:00	4342.7	4347.23	4342.16	4347.23	0.0	0.0	28
2026.01.02	01:55:00	4346.96	4348.31	4346.48	4348.18	0.0	0.0	28
2026.01.02	01:56:00	4348.08	4349.08	4346.73	4349.02	0.0	0.0	28
2026.01.02	01:57:00	4349.02	4351.0	4348.88	4349.12	0.0	0.0	28
2026.01.02	01:58:00	4349.14	4349.42	4347.27	4348.46	0.0	0.0	28
2026.01.02	01:59:00	4348.46	4350.76	4347.79	4347.8	0.0	0.0	28
2026.01.02	02:00:00	4347.8	4348.65	4345.55	4346.43	0.0	0.0	27
2026.01.02	02:01:00	4346.44	4346.44	4344.72	4345.84	0.0	0.0	27
2026.01.02	02:02:00	4345.86	4347.0	4344.9	4345.42	0.0	0.0	27
2026.01.02	02:03:00	4345.46	4346.35	4345.46	4345.86	0.0	0.0	27
2026.01.02	02:04:00	4345.88	4347.16	4345.58	4346.04	0.0	0.0	27
2026.01.02	02:05:00	4346.0	4346.02	4344.1	4344.66	0.0	0.0	27
2026.01.02	02:06:00	4344.68	4346.36	4344.68	4346.12	0.0	0.0	27
2026.01.02	02:07:00	4346.16	4347.74	4346.16	4347.62	0.0	0.0	27
2026.01.02	02:08:00	4347.58	4348.06	4346.1	4348.04	0.0	0.0	27
2026.01.02	02:09:00	4347.86	4350.22	4347.7	4349.82	0.0	0.0	27
2026.01.02	02:10:00	4349.8	4352.73	4349.4	4350.23	0.0	0.0	27
2026.01.02	02:11:00	4350.22	4350.22	4347.04	4347.73	0.0	0.0	27
2026.01.02	02:12:00	4348.42	4349.62	4347.96	4349.34	0.0	0.0	27
2026.01.02	02:13:00	4349.14	4349.44	4348.16	4348.54	0.0	0.0	27
2026.01.02	02:14:00	4348.5	4348.6	4347.56	4347.72	0.0	0.0	27
2026.01.02	02:15:00	4347.68	4348.7	4347.52	4348.19	0.0	0.0	27
2026.01.02	02:16:00	4347.9	4349.19	4347.74	4349.04	0.0	0.0	27
2026.01.02	02:17:00	4349.02	4349.06	4346.22	4346.34	0.0	0.0	27
2026.01.02	02:18:00	4346.35	4348.32	4346.26	4347.7	0.0	0.0	27
2026.01.02	02:19:00	4347.69	4347.69	4344.15	4344.26	0.0	0.0	27
2026.01.02	02:20:00	4344.27	4345.44	4343.54	4345.44	0.0	0.0	27
2026.01.02	02:21:00	4345.4	4347.1	4344.98	4346.86	0.0	0.0	27
2026.01.02	02:22:00	4346.84	4346.84	4345.34	4346.31	0.0	0.0	27
2026.01.02	02:23:00	4346.36	4346.36	4344.73	4345.1	0.0	0.0	27
2026.01.02	02:24:00	4344.8	4345.02	4342.28	4343.16	0.0	0.0	27
2026.01.02	02:25:00	4343.15	4343.4	4341.5	4342.16	0.0	0.0	27
2026.01.02	02:26:00	4342.12	4342.34	4341.08	4341.22	0.0	0.0	27
2026.01.02	02:27:00	4341.69	4345.62	4341.69	4345.2	0.0	0.0	27
2026.01.02	02:28:00	4345.22	4346.4	4345.18	4345.9	0.0	0.0	27
2026.01.02	02:29:00	4345.9	4346.9	4345.69	4346.6	0.0	0.0	27
2026.01.02	02:30:00	4346.6	4347.9	4346.56	4347.8	0.0	0.0	27
2026.01.02	02:31:00	4347.9	4347.9	4346.26	4347.04	0.0	0.0	27
2026.01.02	02:32:00	4347.02	4348.66	4347.0	4348.55	0.0	0.0	27
2026.01.02	02:33:00	4348.36	4348.36	4347.15	4347.18	0.0	0.0	27
2026.01.02	02:34:00	4347.25	4348.04	4346.5	4348.04	0.0	0.0	27
2026.01.02	02:35:00	4347.95	4348.9	4347.05	4348.46	0.0	0.0	27
2026.01.02	02:36:00	4348.35	4348.94	4347.45	4347.98	0.0	0.0	27
2026.01.02	02:37:00	4348.02	4348.94	4348.0	4348.94	0.0	0.0	27
2026.01.02	02:38:00	4348.94	4350.4	4348.6	4348.98	0.0	0.0	27
2026.01.02	02:39:00	4349.96	4350.4	4347.92	4348.27	0.0	0.0	27
2026.01.02	02:40:00	4348.28	4348.48	4347.56	4347.58	0.0	0.0	27
2026.01.02	02:41:00	4347.58	4347.58	4346.25	4347.38	0.0	0.0	27
2026.01.02	02:42:00	4347.42	4350.6	4347.26	4349.8	0.0	0.0	27
2026.01.02	02:43:00	4349.84	4349.84	4348.58	4349.18	0.0	0.0	27
2026.01.02	02:44:00	4349.1	4349.58	4348.27	4349.38	0.0	0.0	27
2026.01.02	02:45:00	4349.44	4352.9	4349.38	4352.1	0.0	0.0	27
2026.01.02	02:46:00	4352.12	4352.9	4351.6	4351.65	0.0	0.0	27
2026.01.02	02:47:00	4351.62	4351.66	4350.8	4351.0	0.0	0.0	27
2026.01.02	02:48:00	4351.2	4352.1	4350.9	4352.1	0.0	0.0	27
2026.01.02	02:49:00	4352.12	4352.2	4351.1	4351.56	0.0	0.0	27
2026.01.02	02:50:00	4351.54	4352.8	4350.4	4351.1	0.0	0.0	27
2026.01.02	02:51:00	4351.1	4352.3	4351.1	4351.2	0.0	0.0	27
2026.01.02	02:52:00	4351.3	4351.7	4351.1	4351.4	0.0	0.0	27
2026.01.02	02:53:00	4351.4	4351.6	4350.8	4351.42	0.0	0.0	27
2026.01.02	02:54:00	4351.4	4352.16	4351.4	4352.0	0.0	0.0	27
2026.01.02	02:55:00	4351.98	4352.08	4350.77	4350.82	0.0	0.0	27
2026.01.02	02:56:00	4350.86	4354.42	4350.8	4354.3	0.0	0.0	27
2026.01.02	02:57:00	4354.3	4355.54	4353.74	4354.4	0.0	0.0	27
2026.01.02	02:58:00	4354.38	4354.38	4353.06	4353.56	0.0	0.0	27
2026.01.02	02:59:00	4353.54	4354.35	4353.26	4353.72	0.0	0.0	27
2026.01.02	03:00:00	4353.7	4355.58	4352.88	4355.06	0.0	0.0	26
2026.01.02	03:01:00	4355.06	4355.1	4352.65	4352.77	0.0	0.0	26
2026.01.02	03:02:00	4352.74	4353.73	4352.66	4353.42	0.0	0.0	26
2026.01.02	03:03:00	4353.44	4353.7	4350.68	4350.7	0.0	0.0	26
2026.01.02	03:04:00	4350.68	4350.8	4346.9	4347.78	0.0	0.0	26
2026.01.02	03:05:00	4347.7	4350.08	4347.7	4349.73	0.0	0.0	26
2026.01.02	03:06:00	4349.73	4349.73	4348.4	4348.48	0.0	0.0	26
2026.01.02	03:07:00	4348.46	4349.38	4345.98	4346.04	0.0	0.0	26
2026.01.02	03:08:00	4345.94	4346.96	4345.56	4345.7	0.0	0.0	26
2026.01.02	03:09:00	4345.34	4347.82	4345.04	4346.04	0.0	0.0	26
2026.01.02	03:10:00	4346.02	4349.28	4346.02	4349.14	0.0	0.0	26
2026.01.02	03:11:00	4349.16	4350.27	4348.52	4350.04	0.0	0.0	26
2026.01.02	03:12:00	4350.06	4350.32	4348.88	4349.34	0.0	0.0	26
2026.01.02	03:13:00	4349.28	4350.8	4349.27	4350.62	0.0	0.0	26
2026.01.02	03:14:00	4350.65	4350.68	4345.66	4346.31	0.0	0.0	26
2026.01.02	03:15:00	4346.44	4346.77	4344.78	4345.34	0.0	0.0	26
2026.01.02	03:16:00	4345.35	4347.77	4345.06	4347.58	0.0	0.0	26
2026.01.02	03:17:00	4347.58	4348.16	4347.08	4348.12	0.0	0.0	26
2026.01.02	03:18:00	4348.1	4348.72	4347.66	4348.62	0.0	0.0	26
2026.01.02	03:19:00	4348.58	4349.5	4347.65	4348.9	0.0	0.0	26
2026.01.02	03:20:00	4348.96	4349.66	4347.46	4347.81	0.0	0.0	26
2026.01.02	03:21:00	4347.84	4347.94	4345.73	4346.19	0.0	0.0	26
2026.01.02	03:22:00	4346.16	4348.84	4346.12	4348.32	0.0	0.0	26
2026.01.02	03:23:00	4348.34	4348.44	4346.02	4347.69	0.0	0.0	26
2026.01.02	03:24:00	4347.66	4347.77	4346.06	4346.06	0.0	0.0	26
2026.01.02	03:25:00	4345.98	4346.16	4344.3	4345.08	0.0	0.0	26
2026.01.02	03:26:00	4345.04	4346.3	4344.48	4345.06	0.0	0.0	26
2026.01.02	03:27:00	4345.04	4346.86	4344.98	4346.72	0.0	0.0	26
2026.01.02	03:28:00	4346.72	4348.12	4346.3	4347.8	0.0	0.0	26
