<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.03	01:03:00	2794.19	2794.19	2794.19	2794.19	0.0	0.0	31
2025.02.03	01:04:00	2798.9	2801.95	2798.9	2801.65	0.0	0.0	31
2025.02.03	01:05:00	2800.96	2802.45	2797.45	2799.12	0.0	0.0	31
2025.02.03	01:06:00	2798.79	2800.25	2797.08	2798.85	0.0	0.0	31
2025.02.03	01:07:00	2798.85	2800.95	2796.59	2798.25	0.0	0.0	31
2025.02.03	01:08:00	2798.45	2801.95	2797.38	2801.95	0.0	0.0	31
2025.02.03	01:09:00	2801.85	2802.75	2796.93	2801.05	0.0	0.0	31
2025.02.03	01:10:00	2799.99	2803.35	2797.55	2799.86	0.0	0.0	31
2025.02.03	01:11:00	2800.0	2802.9	2797.7	2802.9	0.0	0.0	31
2025.02.03	01:12:00	2802.82	2802.91	2799.14	2801.25	0.0	0.0	31
2025.02.03	01:13:00	2801.15	2802.62	2800.38	2800.95	0.0	0.0	31
2025.02.03	01:14:00	2800.75	2803.3	2800.36	2801.65	0.0	0.0	31
2025.02.03	01:15:00	2801.55	2801.55	2798.12	2800.6	0.0	0.0	31
2025.02.03	01:16:00	2800.62	2801.12	2798.69	2801.02	0.0	0.0	31
2025.02.03	01:17:00	2801.02	2801.35	2799.66	2801.35	0.0	0.0	31
2025.02.03	01:18:00	2801.35	2802.25	2798.71	2799.55	0.0	0.0	31
2025.02.03	01:19:00	2799.58	2799.79	2798.54	2799.74	0.0	0.0	31
2025.02.03	01:20:00	2799.2	2799.55	2796.99	2796.99	0.0	0.0	31
2025.02.03	01:21:00	2796.99	2797.09	2793.18	2793.86	0.0	0.0	31
2025.02.03	01:22:00	2793.86	2795.43	2790.68	2793.76	0.0	0.0	31
2025.02.03	01:23:00	2793.73	2794.36	2792.05	2792.23	0.0	0.0	31
2025.02.03	01:24:00	2792.34	2792.79	2789.21	2792.08	0.0	0.0	31
2025.02.03	01:25:00	2792.08	2792.08	2787.68	2788.36	0.0	0.0	31
2025.02.03	01:26:00	2788.28	2791.26	2787.95	2789.35	0.0	0.0	31
2025.02.03	01:27:00	2789.45	2792.57	2787.15	2787.45	0.0	0.0	31
2025.02.03	01:28:00	2787.45	2792.8	2787.45	2792.6	0.0	0.0	31
2025.02.03	01:29:00	2792.58	2792.98	2790.24	2791.42	0.0	0.0	31
2025.02.03	01:30:00	2791.52	2791.52	2788.02	2788.52	0.0	0.0	31
2025.02.03	01:31:00	2788.52	2789.7	2788.08	2788.7	0.0	0.0	31
2025.02.03	01:32:00	2788.7	2790.17	2785.68	2789.28	0.0	0.0	31
2025.02.03	01:33:00	2788.98	2790.38	2785.36	2786.8	0.0	0.0	31
2025.02.03	01:34:00	2786.77	2789.68	2786.56	2789.06	0.0	0.0	31
2025.02.03	01:35:00	2788.88	2790.05	2788.43	2789.92	0.0	0.0	31
2025.02.03	01:36:00	2789.75	2789.83	2786.06	2787.72	0.0	0.0	31
2025.02.03	01:37:00	2787.69	2788.34	2785.62	2787.55	0.0	0.0	31
2025.02.03	01:38:00	2787.55	2788.25	2782.75	2785.25	0.0	0.0	31
2025.02.03	01:39:00	2785.05	2786.35	2784.85	2785.16	0.0	0.0	31
2025.02.03	01:40:00	2785.15	2792.05	2785.0	2791.45	0.0	0.0	31
2025.02.03	01:41:00	2791.45	2792.95	2790.9	2792.95	0.0	0.0	31
2025.02.03	01:42:00	2792.75	2793.05	2790.7	2791.52	0.0	0.0	31
2025.02.03	01:43:00	2791.66	2791.92	2789.95	2789.95	0.0	0.0	31
2025.02.03	01:44:00	2789.71	2791.8	2788.94	2791.8	0.0	0.0	31
2025.02.03	01:45:00	2791.63	2791.88	2790.57	2791.18	0.0	0.0	31
2025.02.03	01:46:00	2791.18	2792.08	2790.71	2790.71	0.0	0.0	31
2025.02.03	01:47:00	2790.71	2791.84	2790.42	2791.46	0.0	0.0	31
2025.02.03	01:48:00	2791.46	2791.48	2788.35	2791.16	0.0	0.0	31
2025.02.03	01:49:00	2791.14	2792.36	2790.15	2792.36	0.0	0.0	31
2025.02.03	01:50:00	2792.34	2792.56	2791.73	2791.96	0.0	0.0	31
2025.02.03	01:51:00	2791.96	2792.14	2791.5	2791.96	0.0	0.0	31
2025.02.03	01:52:00	2791.96	2792.75	2791.96	2792.66	0.0	0.0	31
2025.02.03	01:53:00	2792.73	2794.25	2792.55	2793.95	0.0	0.0	31
2025.02.03	01:54:00	2793.95	2794.15	2790.85	2793.01	0.0	0.0	31
2025.02.03	01:55:00	2793.07	2793.37	2790.85	2790.85	0.0	0.0	31
2025.02.03	01:56:00	2791.12	2793.38	2790.85	2792.8	0.0	0.0	31
2025.02.03	01:57:00	2792.81	2793.08	2791.64	2791.64	0.0	0.0	31
2025.02.03	01:58:00	2792.78	2794.16	2792.76	2793.8	0.0	0.0	31
2025.02.03	01:59:00	2793.8	2794.08	2791.38	2792.74	0.0	0.0	31
2025.02.03	02:00:00	2792.31	2793.46	2791.57	2792.93	0.0	0.0	28
2025.02.03	02:01:00	2793.1	2793.84	2792.6	2793.08	0.0	0.0	28
