<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.08.01	01:00:00	2448.7	2449.54	2447.92	2449.4	0.0	0.0	28
2024.08.01	01:01:00	2449.4	2449.71	2448.28	2448.4	0.0	0.0	28
2024.08.01	01:02:00	2448.43	2448.52	2448.0	2448.25	0.0	0.0	28
2024.08.01	01:03:00	2448.2	2448.34	2447.56	2447.56	0.0	0.0	28
2024.08.01	01:04:00	2447.6	2447.88	2446.98	2447.64	0.0	0.0	28
2024.08.01	01:05:00	2448.07	2448.19	2447.68	2447.73	0.0	0.0	28
2024.08.01	01:06:00	2447.73	2447.73	2446.93	2447.32	0.0	0.0	28
2024.08.01	01:07:00	2447.32	2447.52	2447.08	2447.49	0.0	0.0	28
2024.08.01	01:08:00	2447.5	2447.79	2447.24	2447.67	0.0	0.0	28
2024.08.01	01:09:00	2447.67	2447.67	2447.18	2447.3	0.0	0.0	28
2024.08.01	01:10:00	2447.32	2447.63	2447.2	2447.63	0.0	0.0	28
2024.08.01	01:11:00	2447.66	2448.36	2447.62	2447.84	0.0	0.0	28
2024.08.01	01:12:00	2447.88	2447.92	2447.77	2447.88	0.0	0.0	28
2024.08.01	01:13:00	2447.86	2447.92	2447.62	2447.62	0.0	0.0	28
2024.08.01	01:14:00	2447.66	2447.66	2447.06	2447.14	0.0	0.0	28
2024.08.01	01:15:00	2447.14	2448.05	2447.1	2447.67	0.0	0.0	28
2024.08.01	01:16:00	2447.66	2447.66	2447.24	2447.36	0.0	0.0	28
2024.08.01	01:17:00	2447.36	2447.68	2447.31	2447.68	0.0	0.0	28
2024.08.01	01:18:00	2447.67	2447.8	2447.48	2447.61	0.0	0.0	28
2024.08.01	01:19:00	2447.64	2447.74	2447.61	2447.66	0.0	0.0	28
2024.08.01	01:20:00	2447.68	2448.26	2447.67	2447.94	0.0	0.0	28
2024.08.01	01:21:00	2448.08	2448.38	2447.98	2448.26	0.0	0.0	28
2024.08.01	01:22:00	2448.24	2448.3	2447.44	2447.6	0.0	0.0	28
2024.08.01	01:23:00	2447.6	2447.89	2447.44	2447.69	0.0	0.0	28
2024.08.01	01:24:00	2447.72	2447.88	2447.67	2447.69	0.0	0.0	28
2024.08.01	01:25:00	2447.69	2447.88	2447.31	2447.31	0.0	0.0	28
2024.08.01	01:26:00	2447.36	2447.36	2447.21	2447.32	0.0	0.0	28
2024.08.01	01:27:00	2447.3	2447.72	2447.3	2447.72	0.0	0.0	28
2024.08.01	01:28:00	2447.73	2447.86	2447.51	2447.86	0.0	0.0	28
2024.08.01	01:29:00	2447.86	2447.93	2447.46	2447.46	0.0	0.0	28
2024.08.01	01:30:00	2447.44	2447.52	2447.11	2447.46	0.0	0.0	28
2024.08.01	01:31:00	2447.46	2447.65	2447.32	2447.52	0.0	0.0	28
2024.08.01	01:32:00	2447.52	2447.63	2447.42	2447.52	0.0	0.0	28
2024.08.01	01:33:00	2447.52	2447.96	2447.52	2447.6	0.0	0.0	28
2024.08.01	01:34:00	2447.59	2447.59	2447.4	2447.4	0.0	0.0	28
2024.08.01	01:35:00	2447.38	2447.44	2447.29	2447.44	0.0	0.0	28
2024.08.01	01:36:00	2447.42	2447.52	2447.42	2447.42	0.0	0.0	28
